% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 22 2026, 17:03"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
78.80000000000001,0.9913179067713768,0.9906654406641515,0.9895104837490706
78.9,0.9914585193384917,0.9908116915825739,0.9896399579891811
79,0.9915974826750316,0.990956253329285,0.9897672322535805
79.10000000000001,0.9917347967809981,0.9910999767762719,0.9898938423145022
79.2,0.9918704616563877,0.9912427009545978,0.9900210752100242
79.30000000000001,0.9920044773012062,0.991384425864267,0.9901489309401459
79.4,0.9921368437154487,0.9915251515052754,0.9902774095048666
79.5,0.992267560899117,0.9916648778776259,0.9904065109041861
79.60000000000001,0.9923966288522114,0.9918036049813169,0.990536235138106
79.7,0.9925240475747307,0.9919413328163486,0.990666582206626
79.80000000000001,0.9926498170666765,0.9920780613827218,0.9907975521097447
79.9,0.9927739373280474,0.9922137906804349,0.9909291448474639
80,0.9928964083588441,0.9923485207094905,0.9910613604197821
80.10000000000001,0.993017456143192,0.9924822514698851,0.9911941988267005
80.2,0.9931372741998646,0.9926149829616229,0.9913276600682165
80.30000000000001,0.993255813830826,0.9927467151847013,0.9914617441443349
80.4,0.9933730263380482,0.9928774481391184,0.9915964510550517
80.5,0.993488863023496,0.993007181824879,0.991731780800369
80.60000000000001,0.9936032344243751,0.9931359162419798,0.9918677333802851
80.7,0.9937160835432435,0.9932636513904216,0.9920043087948014
80.80000000000001,0.9938274103801001,0.9933903872702039,0.9921415070439165
80.9,0.9939372149349449,0.9935161238813272,0.9922793281276308
81,0.9940454972077798,0.9936408612237925,0.9924177720459465
81.10000000000001,0.9941522571986031,0.9937628693006614,0.9925568387988611
81.2,0.994257494907413,0.993880727504096,0.9926965283863747
81.30000000000001,0.994361210334214,0.993994899917742,0.9928368408084877
81.4,0.9944634034790035,0.9941058506252428,0.9929777760652011
81.5,0.9945640743417807,0.9942140437102426,0.9931193341565144
81.60000000000001,0.9946632229225477,0.9943201279145548,0.9932653421580242
81.7,0.9947608492213025,0.9944244425908942,0.9934153380485528
81.80000000000001,0.9948569532380468,0.99452698773926,0.9935628881829297
81.9,0.9949515349727803,0.9946277633596542,0.9937015589159892
82,0.9950445944255002,0.9947267694520741,0.9938249166025657
82.10000000000001,0.9951361315962118,0.994824006016521,0.9939378440180545
82.2,0.9952261464849101,0.9949194730529948,0.9940495130346301
82.30000000000001,0.9953146390915988,0.9950131705614956,0.9941599236522928
82.4,0.9954016094162744,0.9951050985420254,0.9942690758710439
82.5,0.9954870574589402,0.9951952569945818,0.9943769696908809
82.60000000000001,0.9955709832195938,0.9952836459191629,0.9944836051118041
82.7,0.9956533866982368,0.9953702653157736,0.9945889821338161
82.80000000000001,0.9957342678948681,0.9954551151844107,0.994693100756914
82.9,0.9958136268094884,0.995538195525075,0.9947959609810995
83,0.9958914634420973,0.995619506337765,0.9948975628063711
83.10000000000001,0.9959677777926951,0.9956990476224833,0.994997906232731
83.2,0.9960425698612813,0.9957768193792282,0.995096991260177
83.30000000000001,0.9961158396478572,0.9958528216080009,0.995194817888711
83.4,0.9961875871524213,0.9959270543088006,0.9952913861183311
83.5,0.9962578123749742,0.9959995174816269,0.9953866959490393
83.60000000000001,0.9963265153155155,0.9960712183957815,0.9954807473808328
83.7,0.9963936959740453,0.9961431393384902,0.9955735404137152
83.80000000000001,0.9964593543505641,0.9962152428366419,0.9956650750476842
83.9,0.996523490445072,0.9962874914171208,0.9957553512827392
84,0.9965861042575686,0.9963598476068161,0.995844369118883
84.10000000000001,0.9966468683487629,0.9964316720675752,0.9959321285561127
84.2,0.996706192295753,0.9965023504433264,0.9960186295944293
84.30000000000001,0.9967651816231278,0.9965718827340665,0.9961038722338343
84.4,0.9968249418554704,0.9966402689397977,0.996187856474325
84.5,0.9968865785173675,0.9967075090605201,0.9962705823159028
84.60000000000001,0.996948956896442,0.9967736030962313,0.9963520497585688
84.7,0.9970102052639253,0.9968385510469348,0.9964322588023212
84.80000000000001,0.997070323619816,0.9969023529126275,0.9965112094471595
84.9,0.9971293119641144,0.9969650086933125,0.9965889016930867
85,0.9971871702968225,0.9970265183889867,0.9966653355400996
85.10000000000001,0.9972438986179385,0.9970868819996519,0.9967398965149579
85.2,0.997299496927463,0.9971460995253068,0.996811974754373
85.30000000000001,0.9973539652253962,0.997204170965953,0.9968815771732727
85.4,0.997407303511737,0.9972610963215894,0.9969487106865889
85.5,0.9974595117864846,0.9973168755922157,0.9970133822092525
85.60000000000001,0.9975105900496435,0.9973715087778336,0.9970760364269176
85.7,0.9975605383012098,0.9974249958784415,0.9971371134152911
85.80000000000001,0.9976093565411835,0.9974773368940403,0.9971966131743736
85.9,0.9976570447695663,0.9975285318246286,0.9972545357041651
86,0.997703602986358,0.9975785806702091,0.9973108810046635
86.10000000000001,0.9977490311915582,0.9976274834307802,0.9973656490758698
86.2,0.9977933293851652,0.9976752401063399,0.9974188399177852
86.30000000000001,0.9978364975671812,0.9977218506968908,0.9974704535304098
86.4,0.997878535737606,0.9977673152024324,0.9975204899137411
86.5,0.9979194438964384,0.9978116336229638,0.9975689490677812
86.60000000000001,0.9979592220436799,0.9978548059584871,0.9976158309925303
86.7,0.9979978701793292,0.9978968322090004,0.9976611356879864
86.80000000000001,0.9980353883033862,0.9979377123745048,0.9977048631541519
86.9,0.9980717764158531,0.9979774464549971,0.997747013391026
87,0.9981070345167267,0.9980160344504826,0.9977875863986071
87.10000000000001,0.9981411626060096,0.9980534763609586,0.9978265821768978
87.2,0.9981741606837015,0.9980897721864238,0.9978640007258957
87.30000000000001,0.9982060287498007,0.9981249219268811,0.9978998420456018
87.4,0.9982367668043092,0.9981589255823273,0.9979341061360174
87.5,0.9982663748472249,0.9981917831527651,0.9979667929971396
87.60000000000001,0.9982948528785504,0.9982234946381929,0.9979979026289714
87.7,0.9983222008982826,0.9982540600386107,0.9980274350315101
87.80000000000001,0.9983484189064231,0.9982834793540208,0.9980553902047582
87.9,0.9983735069029736,0.9983117525844197,0.9980817681487149
88,0.9983974648879315,0.9983388797298092,0.9981065688633792
88.10000000000001,0.9984202928612971,0.9983648607901902,0.9981270190155069
88.2,0.9984419908230726,0.9983896957655615,0.9981431441989543
88.30000000000001,0.9984625587732543,0.9984133846559223,0.9981591428043778
88.4,0.9984819967118469,0.9984359274612741,0.9981792132224355
88.5,0.9985003046388459,0.9984573241816178,0.9982075538437825
88.60000000000001,0.9985208217707612,0.9984771025801616,0.9982411825430555
88.7,0.9985456686811717,0.9984947117272387,0.9982743182677909
88.80000000000001,0.9985730174056886,0.9985100335835211,0.9983069610179895
88.9,0.9986010399799257,0.998522950109689,0.9983391107936501
89,0.9986279084394928,0.9985333432664144,0.9983707675947735
89.10000000000001,0.9986532947647988,0.9985424353919797,0.9984019314213594
89.2,0.9986780895791784,0.9985515275175441,0.9984326022734074
89.30000000000001,0.9987022928826311,0.9985606196431084,0.99846278015092
89.4,0.9987259046751573,0.9985697117686733,0.9984924650538931
89.5,0.9987489249567558,0.9985788038942385,0.9985216569823296
89.60000000000001,0.9987713537274285,0.998587896019803,0.9985503559362289
89.7,0.998793190987173,0.9985969881453672,0.9985785619155907
89.80000000000001,0.9988144367359914,0.9986060802709317,0.9986062749204154
89.9,0.9988350909738823,0.9986151723964963,0.9986334949507004
90,0.9988551537008458,0.9986242645220598,0.9986602220064507
90.10000000000001,0.9988746249168841,0.998633356647625,0.9986864560876625
90.2,0.9988935046219947,0.9986424487731889,0.9987121971943358
90.30000000000001,0.9989117928161774,0.9986515408987543,0.9987374453264735
90.4,0.9989294894994342,0.9986606330243195,0.9987622004840735
90.5,0.9989465946717637,0.998669725149883,0.9987864626671354
90.60000000000001,0.9989631083331675,0.998678817275447,0.9988102318756605
90.7,0.9989790304836421,0.9986879094010124,0.9988335081096471
90.80000000000001,0.9989943611231928,0.9986970015265766,0.9988562913690965
90.9,0.999009100251813,0.9987060936521416,0.998878581654009
91,0.9990232478695088,0.9987151857777061,0.9989003789643838
91.10000000000001,0.9990368039762763,0.9987242779032711,0.9989216833002218
91.2,0.9990497685721177,0.9987333700288347,0.9989424946615221
91.30000000000001,0.9990621416570323,0.9987424621544001,0.9989628130482847
91.4,0.9990739232310206,0.9987515542799644,0.9989826384605103
91.5,0.9990851132940801,0.9987606464055282,0.999001970898197
91.60000000000001,0.9990957118462136,0.9987697385310926,0.9990208103613485
91.7,0.9991057188874205,0.9987788306566584,0.9990391568499611
91.80000000000001,0.9991151344177012,0.9987879227822226,0.9990570103640376
91.9,0.9991239584370532,0.9987970149077872,0.9990743709035743
92,0.9991321909454801,0.9988061070333529,0.9990912384685766
92.10000000000001,0.9991398319429783,0.998815199158916,0.9991076130590405
92.2,0.9991468814295503,0.9988242912844811,0.9991234946749645
92.30000000000001,0.9991533394051958,0.9988333834100458,0.9991388833163541
92.4,0.9991592058699134,0.9988424755356102,0.999153778983205
92.5,0.9991644808237057,0.9988515676611737,0.999168181675517
92.60000000000001,0.9991697494719569,0.998860659786739,0.9991820913932941
92.7,0.9991757623749125,0.998869751912304,0.9991955081365336
92.80000000000001,0.9991827675648461,0.9988788440378679,0.9992084319052355
92.9,0.9991910130740407,0.9988879361634324,0.9992208626993987
93,0.9992007469347737,0.998897028288998,0.9992328005190252
93.10000000000001,0.999211195240705,0.9989061204145618,0.9992442453641147
93.2,0.9992214187306406,0.9989152125401263,0.9992551972346662
93.30000000000001,0.9992314174045827,0.9989243046656908,0.9992656561306802
93.4,0.9992411912625304,0.9989333967912556,0.9992756220521575
93.5,0.9992507403044841,0.9989424889168191,0.9992850949990963
93.60000000000001,0.9992600645304435,0.9989517359032912,0.999294074971498
93.7,0.9992691639404083,0.9989609965368628,0.9993025619693634
93.80000000000001,0.9992780385343794,0.9989698267054656,0.9993105559926905
93.9,0.9992866883123559,0.9989777822970273,0.9993180570414801
94,0.999295113274338,0.998984419199478,0.9993250651157319
94.10000000000001,0.9993033134203254,0.9989902487200176,0.9993315802154472
94.2,0.9993112887503199,0.9989960782405567,0.9993376023406247
94.30000000000001,0.9993190392643188,0.9990019077610957,0.9993431314912644
94.4,0.9993265649623239,0.9990077372816357,0.9993481676673667
94.5,0.9993338658443333,0.999013566802174,0.9993527108689324
94.60000000000001,0.9993409419103502,0.9990193963227124,0.99935676109596
94.7,0.9993477931603727,0.9990252258432516,0.9993603183484493
94.80000000000001,0.9993544195944007,0.9990310553637906,0.9993633826264025
94.9,0.9993608212124342,0.9990368848843303,0.9993659539298185
95,0.9993669980144732,0.9990427144048689,0.9993680322586969
95.10000000000001,0.9993729500005184,0.9990485439254086,0.9993699666200887
95.2,0.999378677170569,0.9990543734459469,0.9993720625468148
95.30000000000001,0.9993841795246262,0.9990602029664856,0.999374254827516
95.4,0.9993894570626874,0.9990660324870263,0.9993764782508398
95.5,0.999394509784755,0.9990718620075638,0.9993786676054296
95.60000000000001,0.9993993376908286,0.9990776915281043,0.9993808181885363
95.7,0.9994039407809082,0.9990835210486426,0.9993829687716411
95.80000000000001,0.9994083190549934,0.9990893505691816,0.999385119354747
95.9,0.9994124725130842,0.9990951800897216,0.9993872699378534
96,0.9994164011551799,0.9991010096102599,0.9993894205209586
96.10000000000001,0.9994201049812823,0.9991068391307991,0.9993915711040631
96.2,0.9994235839913906,0.9991126686513383,0.9993937216871684
96.30000000000001,0.9994268381855033,0.9991184981718779,0.9993958722702746
96.4,0.999429867563623,0.9991243276924164,0.9993980228533803
96.5,0.9994326721257483,0.9991301572129556,0.999400173436485
96.60000000000001,0.9994347763010096,0.9991359867334952,0.999402324019591
96.7,0.999436236051458,0.9991418162540343,0.9994044746026969
96.80000000000001,0.9994378486764695,0.9991476457745733,0.9994066251858017
96.9,0.9994404114754211,0.9991534752951122,0.9994087757689073
97,0.9994447217476913,0.9991593048156513,0.9994109263520136
97.10000000000001,0.9994501500731034,0.9991651343361903,0.999413076935118
97.2,0.999455535498566,0.9991709638567292,0.999415227518224
97.30000000000001,0.9994608780240778,0.9991767933772687,0.999417378101329
97.4,0.9994661776496387,0.9991826228978076,0.9994195286844344
97.5,0.9994714343752481,0.9991884524183473,0.9994216792675392
97.60000000000001,0.9994766482009078,0.9991942819388863,0.9994238298506456
97.7,0.9994818191266173,0.9992001114594238,0.9994259804337507
97.80000000000001,0.9994869471523755,0.9992059409799643,0.999428131016856
97.9,0.9994920322781836,0.9992117705005036,0.9994302815999628
98,0.9994970745040408,0.9992176000210437,0.9994324321830677
98.10000000000001,0.9995020738299466,0.9992234295415806,0.9994345827661727
98.2,0.9995070302559038,0.9992292590621217,0.9994367333492788
98.30000000000001,0.9995119437819093,0.99923508858266,0.9994388839323829
98.4,0.9995168144079637,0.9992409181031993,0.9994410345154896
98.5,0.9995216421340674,0.9992467476237379,0.9994431850985939
98.60000000000001,0.9995264269602219,0.9992529396269577,0.9994453356817002
98.7,0.9995311688864242,0.9992594699507128,0.9994474862648054
98.80000000000001,0.9995358679126777,0.9992657586277673,0.9994496368479118
98.9,0.9995405240389789,0.9992712256908843,0.9994517874310158
99,0.9995451372653303,0.9992752911728254,0.9994539380141225
99.10000000000001,0.9995497075917313,0.9992784625417652,0.9994560885972271
99.2,0.9995542350181811,0.999281633910706,0.9994582391803335
99.30000000000001,0.9995587195446796,0.9992848052796472,0.9994603897634389
99.4,0.9995631611712288,0.9992879766485884,0.999462540346544
99.5,0.9995675598978268,0.9992911480175297,0.9994646909296496
99.60000000000001,0.9995719157244751,0.9992943193864695,0.9994668415127549
99.7,0.9995762286511721,0.9992974907554112,0.9994689920958603
99.80000000000001,0.9995804986779182,0.9993006621243512,0.999471142678966
99.9,0.9995847258047144,0.9993038334932933,0.999473293262071
100,0.999588910031559,0.9993070048622339,0.9994754438451768
