% Model,COMSOL_Three_Pipes_Phases_1_to_4.mph
% Version,COMSOL 6.3.0.420
% Date,"Mar 4 2026, 09:32"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
44.7,0.6665997623357545,0.6500354130964747,0.6315350306033904,0.9949048963116642,0.9964503790033437,0.9950588314658154,0.9965476630195766,0.9957964387361913,0.995429700357589,0.9952063914014997,0.9964849359966667,0.9952627212824291,0.9965468388618951,0.9963706952743268
44.800000000000004,0.6683750092113357,0.6516965195470813,0.632915679200918,0.9950080359103788,0.9965274234285357,0.995166639336333,0.9966261579631766,0.9958944116674229,0.9955219361763809,0.9953054176358918,0.9965645345480885,0.9953681253665008,0.9966205029616129,0.9964491646618733
44.900000000000006,0.6702518567898029,0.6534545398819495,0.6343805821360003,0.995109539864399,0.9966018621414615,0.995272482623668,0.9967028364393953,0.995990298081949,0.9956127922792213,0.9954027820758454,0.9966417319104967,0.9954713573873076,0.9966915005150955,0.996525238302179
45,0.6722476273703616,0.6552967425823812,0.6359368709959639,0.9952094081737252,0.9966736951421253,0.9953763613278229,0.9967776984482368,0.9960840979797695,0.9957022686661083,0.9954984847213596,0.9967165280838919,0.9955724173448511,0.996759831522343,0.9965989161952454
45.1,0.6743679539265044,0.6572171832972943,0.6375984029903977,0.9953076408383553,0.9967419019858074,0.9954782754487955,0.9968509637181174,0.9961758113608862,0.9957903653370417,0.9955925255724348,0.9967889230682748,0.9956713052391314,0.9968254959833569,0.996670198341074
45.2,0.676608646006184,0.6592274211139096,0.6393728190715532,0.9954042378582927,0.9968068205392859,0.9955782249865868,0.9969230322957495,0.9962654382252973,0.9958770822920239,0.9956849046290703,0.9968589168636447,0.9957680210701483,0.9968884938981362,0.9967390847396607
45.300000000000004,0.6789722907702952,0.6613409796709857,0.6412579264407452,0.9954991992335371,0.9968704882697983,0.9956762099411967,0.9969941746585648,0.9963529785730024,0.9959624195310526,0.9957756218912689,0.9969265094700027,0.9958625648379013,0.9969488252666799,0.9968055753910097
45.400000000000006,0.6814614753797307,0.6635713826072802,0.643251532299292,0.9955925249640857,0.9969349426445836,0.9957722303126251,0.9970646612839962,0.9964384324040031,0.9960463770541301,0.9958646773590264,0.9969917008873466,0.9959549365423906,0.9970064900889901,0.9968696702951193
45.5,0.6840787869953869,0.6659321535615526,0.6453514438485094,0.9956842150499403,0.9970022211308796,0.9958662861008719,0.9971347626494759,0.9965217997182981,0.9961289548612521,0.9959520710323461,0.9970544911156766,0.9960451361836161,0.9970614883650649,0.9969313694519881
45.6,0.6867922299178844,0.6684264849148531,0.6475579069568579,0.9957742694911013,0.997070925827718,0.9959583773059373,0.9972039962235314,0.9966028823871044,0.9962101529524247,0.9960378029112262,0.9971148801549959,0.9961331637615792,0.9971169923026522,0.9969928165440467
45.7,0.689584554215607,0.6710480375821881,0.6498766530409518,0.9958626882875689,0.9971383005226353,0.9960485039278204,0.9972716991564023,0.9966819668636586,0.9962899713276425,0.996121872995667,0.997172868005301,0.9962190192762782,0.997175290849133,0.997055696908342
45.800000000000004,0.6924804657010986,0.6737960380032474,0.6523137176243339,0.995949471439342,0.9972043452156348,0.996136665966524,0.9973378714480879,0.996759780020982,0.996368409986908,0.9962042812856692,0.997228454666594,0.9963027027277143,0.9972350591139678,0.9971193230268037
45.900000000000006,0.6955046701869038,0.6766697126177224,0.6548751362305489,0.9960346189464205,0.9972690599067133,0.9962228634220442,0.9974025130985895,0.9968370487321031,0.9964454689302217,0.9962850277812334,0.9972816401388737,0.9963842141158862,0.9972949722066099,0.9971830073813635
46,0.6986818734855653,0.6796682878653022,0.6575669443831403,0.9961181308088061,0.9973324445958716,0.9963070962943839,0.9974656241079063,0.9969144998700457,0.9965211481575813,0.9963641124823565,0.9973324244221402,0.9964635534407941,0.9973537052365172,0.997246062453949
46.1,0.7020093102881388,0.6827870126144343,0.6603899350641852,0.9962000070264949,0.9973944992831091,0.9963887309058318,0.9975272044760368,0.9969914100804421,0.9965954476689892,0.9964415353890421,0.9973842520686724,0.9965433237272816,0.997410799252452,0.9973079616701249
46.2,0.7054647294322838,0.6860254884957369,0.6633441678437734,0.9962802475994923,0.9974552239684279,0.9964678722182976,0.9975872542029837,0.9970665714269066,0.9966683674644451,0.9965172965012884,0.9974394992139264,0.9966250712912662,0.9974666785635414,0.9973686368008339
46.300000000000004,0.7090436079504437,0.6893894710921687,0.666434578127469,0.9963588525277945,0.997514618651824,0.9965456281912051,0.997645773288745,0.997139983909438,0.9967399075439477,0.9965913958190961,0.9974965632326595,0.9967072110693618,0.997521343169785,0.9974280878460761
46.400000000000006,0.7127414228750637,0.6928847159866859,0.6696661013208369,0.9964358218114036,0.9975726833333028,0.9966231067839799,0.9977027617333218,0.9972116475280381,0.9968100679074976,0.996663833342464,0.9975538414996401,0.996788157998181,0.9975747930711828,0.9974863148058518
46.5,0.7165536512385875,0.6965169787622424,0.67304367282944,0.9965111554503171,0.9976294180128604,0.9967014159560479,0.9977582195367132,0.9972815622827044,0.9968788485550941,0.9967346090713926,0.9976097313896277,0.9968663270143391,0.9976270282677352,0.9975433176801601
46.6,0.7204796961445918,0.7002901868457556,0.6765595477294739,0.9965848534445367,0.9976848226904962,0.9967796994716404,0.9978121466989202,0.9973497281734384,0.9969462494867389,0.9968037230058833,0.997663851979669,0.9969417060296615,0.9976780487594409,0.9975990964690011
46.7,0.7245232440076429,0.704199207314949,0.6802035806006401,0.9966569157940628,0.9977388973662149,0.9968563624553707,0.9978645432199431,0.9974161452002398,0.9970122707024294,0.9968711751459342,0.9977168907636345,0.9970153396648959,0.9977278545463012,0.9976536511723767
46.800000000000004,0.7286861968266722,0.7082362052289948,0.6839771061037622,0.996727342498895,0.9977916420400127,0.9969314049072406,0.9979154090997798,0.997480813363109,0.9970769122021698,0.9969369654915459,0.9977688477415256,0.9970872279200429,0.9977764456283161,0.9977069817902848
46.900000000000006,0.7329704566006126,0.712393345647064,0.6878814588996656,0.9967961335590337,0.9978430567118897,0.9970048268272493,0.9979647443384325,0.9975437326620451,0.9971401739859567,0.9970010940427191,0.9978197229133404,0.9971573707951026,0.9978238220054853,0.9977590883227272
47,0.7373779253283945,0.7166627936283294,0.6919179736491754,0.9968632889744762,0.9978931413818459,0.9970766282153968,0.9980125489358999,0.9976049030970499,0.9972020560537904,0.9970635607994536,0.9978695162790794,0.9972257682900751,0.9978699836778077,0.9978099707697015
47.1,0.7418931730775238,0.7210416554322904,0.6960875101075382,0.9969294924650339,0.997941896049883,0.9971468090716825,0.9980588228921824,0.9976643246681218,0.9972625584056704,0.9971253158900698,0.9979182278387441,0.9972924204049597,0.9979149306452849,0.9978596291312091
47.2,0.7464980180177766,0.7255317605979557,0.7003900151477034,0.9969953597355546,0.9979893207160003,0.9972153693961063,0.9981035662072806,0.9977219973752609,0.9973216810416,0.9971871431485194,0.9979658575923328,0.9973573271397581,0.9979586629079166,0.9979080634072497
47.300000000000004,0.75119023430149,0.7301323591037603,0.7048254541070481,0.997060788763597,0.9980354153801966,0.9972823091886707,0.9981467788811933,0.9977779212184663,0.9973794239615765,0.9972487931332483,0.9980124055398455,0.9974204884944687,0.998001180465703,0.9979552735978243
47.400000000000006,0.7559675960809986,0.7348427009281395,0.7093937923229503,0.9971256775267239,0.9980801800424738,0.9973476284493722,0.9981884609139224,0.9978320961977414,0.9974357871655994,0.9973100164027048,0.9980578716812843,0.9974819044690921,0.9980424833186423,0.9980012597029334
47.5,0.7608278775086414,0.7396620360495284,0.714094995132789,0.9971899240024945,0.9981236147028305,0.9974113271782123,0.998228612305465,0.9978845223130824,0.9974907706536691,0.9973705635153364,0.9981022560166461,0.9975415750636275,0.9980825714667366,0.9980460217225732
47.6,0.7657697419376874,0.7445827943390262,0.71891338036542,0.9972531521817357,0.9981657193612669,0.997473405375193,0.9982672330558229,0.997935199564492,0.9975442334394862,0.9974300385326511,0.9981455585459325,0.9975995002780755,0.9981214449099853,0.9980895596567465
47.7,0.7707879606179869,0.7495923359220458,0.7238322035994064,0.9973150540702261,0.9982064940177825,0.9975338630403111,0.9983043231649975,0.9979841279519673,0.997596446309306,0.9974882118105305,0.9981877792691447,0.9976556801124368,0.9981591036483879,0.9981318735054534
47.800000000000004,0.7758744695467539,0.7546823061584956,0.728849836796677,0.9973756296679677,0.9982459386723809,0.9975927001735684,0.9983398826329853,0.9980313074755123,0.997648026921962,0.9975450833489737,0.9982289181862809,0.9977101145667112,0.9981955476819455,0.9981729632686952
47.900000000000006,0.7810212047212001,0.7598443504082801,0.7339646519191617,0.997434878974961,0.9982840533250564,0.997649916774964,0.9983739114597889,0.9980767381351232,0.9976995929362888,0.9976006531479822,0.9982689752973415,0.9977628036408979,0.9982307770106562,0.9982128289464689
48,0.7862201021385361,0.7650701140313032,0.7391750209287934,0.9974928019912049,0.9983208379758114,0.9977055128444989,0.9984064096454082,0.9981204199308019,0.9977517620111221,0.9976549212075552,0.9983079506023264,0.9978137473349972,0.9982647916345202,0.9982514705387756
48.1,0.7914575666345093,0.7703548503216145,0.7444795640800915,0.9975493987167001,0.9983562926246483,0.9977594883821718,0.9984359655823751,0.9981623528625483,0.9978038915062001,0.9977078875276928,0.9983458441012358,0.9978629456490089,0.9982975915535408,0.9982888880456151
48.2,0.7967202377099911,0.7756952678974801,0.7498694064308864,0.9976046691514479,0.9983904172715643,0.9978118433879841,0.9984627265393474,0.9982025369303628,0.997854927008708,0.9977595521083944,0.9983826557940704,0.9979103985829342,0.9983291767677144,0.998325081466989
48.300000000000004,0.802000403359886,0.7810851951051394,0.7553316771480687,0.9976586132954451,0.9984232119165598,0.9978625778619347,0.9984890308305068,0.9982409721342443,0.9979048685186426,0.9978099149496583,0.9984183856808297,0.997956106136771,0.9983595472770425,0.9983600508028965
48.400000000000006,0.8072903515791002,0.7865184602908306,0.7608535053985307,0.997711231148694,0.9984546765596354,0.9979116918040246,0.9985172167700367,0.9982776584741926,0.997953716036006,0.9978589760514897,0.9984530337615128,0.9980000683105212,0.9983887030815244,0.9983937960533358
48.5,0.8125823703625366,0.7919888918007912,0.7664220203491684,0.9977625227111961,0.998484811200791,0.9979591852142532,0.9985496226721227,0.9983125959502099,0.9980014695607973,0.9979067354138836,0.9984866000361203,0.9980422851041836,0.9984166441811607,0.9984263172183092
48.6,0.8178713205410468,0.7974687850605973,0.772034492901803,0.9978124879829473,0.9985135040633575,0.99800505809262,0.9985844988183366,0.9983457845622933,0.998048129093018,0.9979531930368424,0.9985190845046537,0.9980827565177587,0.9984435941293124,0.9984576142978157
48.7,0.8231531541563061,0.802935967316592,0.7776908201799441,0.9978611269639502,0.9985401509295893,0.9980493104391257,0.9986185366141266,0.9983772243104446,0.9980936946326661,0.9979983489203651,0.9985504871671105,0.9981214825512474,0.998470202125829,0.9984876872918551
48.800000000000004,0.8284217960194532,0.8083925646461717,0.7833820706830146,0.9979084396542052,0.9985640131378681,0.9980919422537702,0.9986517360594953,0.9984069151946631,0.9981381661797424,0.9980422030644521,0.9985808080234925,0.9981584632046467,0.9984971066404442,0.9985165362004281
48.900000000000006,0.8336711709416325,0.8138407031267318,0.7890993129104363,0.9979544260537103,0.9985843520265768,0.9981329535365531,0.9986840971544408,0.9984348572149505,0.998181543734246,0.9980847554691051,0.9986100470737983,0.9981936984779607,0.9985249461428918,0.9985441610235342
49,0.8388952037339797,0.8192825088356677,0.7948336153616351,0.997999086162466,0.9986004289341022,0.9981723442874758,0.998715619898964,0.9984610503713033,0.9982238272961798,0.9981260061343203,0.9986382043180295,0.9982271883711874,0.9985543591029061,0.9985705617611735
49.1,0.8440680707878456,0.8247139023398152,0.8005725018365165,0.9980424199804742,0.998614128630494,0.9982101145065351,0.998746304293065,0.9984901266774748,0.9982650168655417,0.9981659550601014,0.9986652797561845,0.9982612436370751,0.9985844197982561,0.9985986590938142
49.2,0.8491671435722786,0.8301182676309766,0.8063017727923083,0.998084427507733,0.9986278283268877,0.9982462641937357,0.9987761503367423,0.9985252640572119,0.9983051124423297,0.998204602246446,0.998691273388265,0.998297657540462,0.998613776860213,0.9986301881903257
49.300000000000004,0.8541911395149734,0.8354789259239958,0.8120099117144091,0.9981251087442434,0.9986415280232803,0.9982807933490743,0.9988051580299979,0.9985642813755194,0.9983441140265478,0.9982419476933557,0.998716185214269,0.9983356538494821,0.9986424302887819,0.9986633707833118
49.400000000000006,0.8591387760436278,0.8407791984337162,0.8176854020882182,0.9981644636900048,0.9986552277196719,0.9983137019725508,0.9988333273728304,0.9986049974973964,0.9983820216181938,0.9982779914008285,0.9987400152341976,0.998374456332267,0.9986703800839596,0.998696428605372
49.5,0.8640087705859375,0.8460024063749838,0.823316727399138,0.9982024923450169,0.998668927416065,0.9983449900641667,0.9988606583652412,0.9986452312878435,0.9984188352172688,0.9983127333688668,0.9987627634480526,0.998413288756946,0.9986976262457494,0.9987275833891119
49.6,0.8687963562835143,0.8511445293875658,0.8288981851375812,0.9982391947092804,0.9986826271124581,0.9983778507278044,0.9988871510072282,0.998684187789767,0.9984545548237705,0.9983461735974686,0.9987863179444927,0.9984513885192307,0.9987241687741483,0.9987568106458773
49.7,0.8734958175651619,0.856206288677785,0.8344274385712734,0.9982745707827955,0.99869632680885,0.9984146756348254,0.9989128052987931,0.9987225261360673,0.9984891804377001,0.9983783120866363,0.9988119613103509,0.9984885105027339,0.9987500076691583,0.9987852713986147
49.800000000000004,0.8781044487893636,0.8611781178103178,0.8398980198515791,0.9983086205655622,0.9987100265052435,0.9984542626364494,0.9989376212399352,0.9987602463267468,0.9985227120590605,0.9984091488363669,0.9988387852928801,0.9985246547074603,0.9987751429307776,0.9988129656473246
49.900000000000006,0.882619544314601,0.8660504503498369,0.8453034611298643,0.9983413440575793,0.9987237262016349,0.9984954095838928,0.9989615988306545,0.9987973483618056,0.9985551496878475,0.998438683846662,0.9988658816393311,0.9985598211334077,0.9987995745590075,0.9988398933920078
50,0.8870383984993556,0.8708137198610202,0.8506372945574946,0.9983727412588489,0.9987374258980282,0.9985369143283741,0.9989847380709524,0.9988338322412438,0.9985864933240628,0.9984669171175226,0.9988923420969594,0.9985940097805746,0.9988233025538474,0.9988660546326635
50.1,0.8913320152087293,0.8754725664051187,0.8558768535541469,0.9984029025114111,0.998751125594421,0.9985778725302569,0.9990070389608279,0.9988696979650583,0.9986167429677062,0.9984939157768066,0.9989178510359349,0.9986272206489654,0.9988463269152975,0.9988914493692918
50.2,0.8954802863770033,0.8800313957626966,0.8610030887130458,0.998432676112902,0.9987648252908141,0.9986181812824305,0.9990285015002782,0.9989049455332522,0.9986458986187787,0.9985205495397526,0.99894269832826,0.998659453738576,0.998868647643358,0.9989160776018934
50.300000000000004,0.8994938384664402,0.8844802900773969,0.8660149579458872,0.9984631989967039,0.9987785249872062,0.9986578405848905,0.9990491256893074,0.9989395749458251,0.99867396027728,0.9985480222874209,0.9989668839739386,0.9986907090494083,0.9988902647380308,0.9989399393304661
50.400000000000006,0.9033832979392988,0.8888093314928635,0.8709114191643645,0.9984956080961996,0.9987922246836,0.9986968504376383,0.9990689115279145,0.9989735862027768,0.9987009279432066,0.9985775379008749,0.9989904079729669,0.9987209865814606,0.9989111781993112,0.9989630345550128
50.5,0.9071592912578376,0.8930086021527365,0.8756914302801703,0.9985310403447736,0.9988059243799915,0.9987352108406735,0.9990878590160994,0.9990069793041063,0.998726801616564,0.9986103002611756,0.9990132703253476,0.9987502863347362,0.998931388027202,0.9989853632755312
50.6,0.91081639803735,0.8970809684683159,0.8803620728540249,0.9985680820758717,0.9988196240763844,0.9987729217939978,0.9991059681538611,0.9990397542498142,0.9987515812973492,0.9986448303772307,0.9990354710310773,0.9987786083092303,0.9989508942217051,0.9990069254920223
50.7,0.9143425116084476,0.901035908755137,0.8849231540106327,0.9986045616673506,0.9988333237727771,0.9988099832976095,0.9991232389412003,0.9990719110399011,0.9987752669855621,0.9986788466705704,0.9990570100901598,0.9988059525049486,0.9989696967828171,0.9990277212044868
50.800000000000004,0.9177382290063627,0.9048734230131995,0.8893627200076676,0.9986404791192125,0.9988470234691699,0.99884639535151,0.9991396713781172,0.9991034496743663,0.9987978586812033,0.9987123491411967,0.999077887502593,0.9988323189218861,0.9989877957105386,0.9990477504129246
50.900000000000006,0.9210041472663307,0.9085935112425054,0.8936688171028029,0.9986758344314525,0.9988607231655617,0.9988821579556993,0.9991552654646106,0.9991343701532104,0.9988193563842731,0.9987453377891073,0.9990981032683772,0.9988577075600461,0.999005191004872,0.9990670131173331
51,0.9241408634235895,0.9121961734430524,0.8978294915537111,0.998710627604077,0.9988744228619554,0.9989172711101749,0.999170021200681,0.9991646724764334,0.9988397600947697,0.998777812614302,0.9991176573875125,0.9988821184194264,0.9990218826658154,0.9990855093177157
51.1,0.9271499239412834,0.9156673377036585,0.9018472404813869,0.9987448586370817,0.9988881225583477,0.9989517348149392,0.9991839385863306,0.9991943566440348,0.9988595869669897,0.9988097736167827,0.9991365498599999,0.9989055515000279,0.9990378706933677,0.9991032390140715
51.2,0.9300339470279557,0.9189971455659308,0.9057325301683748,0.9987785275304669,0.9989018222547411,0.9989855490699905,0.9991970176215568,0.9992234226560133,0.99887985183331,0.9988412207965487,0.999154780685837,0.9989280068018518,0.9990531550875308,0.9991202022063973
51.300000000000004,0.932795137336933,0.9221919172090474,0.9094853606146766,0.9988116342842334,0.9989155219511323,0.9990187138753304,0.9992092583063609,0.9992518705123713,0.9989013012108698,0.9988721541535996,0.9991723498650258,0.9989494843248955,0.999067735848305,0.9991363988946981
51.400000000000006,0.9354356995215398,0.9252579728121891,0.9131057318202888,0.9988441788983817,0.9989292216475256,0.9990512292309596,0.9992206606407419,0.9992797002131083,0.9989246816168016,0.9989025736879371,0.9991892573975647,0.9989699840691608,0.9990816129756892,0.9991518290789699
51.5,0.9379578382351018,0.9282016325545304,0.9165936437852148,0.9988761613729111,0.998942921343918,0.9990830951368753,0.9992312246247008,0.9993069117582236,0.9989507395682421,0.9989324793995584,0.9992055032834565,0.9989895060346475,0.9990947864696833,0.9991664927592154
51.6,0.9403541707271804,0.9310274063825267,0.9199443935514764,0.9989075817078226,0.9989566210403111,0.9991143115930786,0.9992425136645008,0.9993335051477176,0.9989781838714634,0.9989618712884647,0.9992210875226986,0.9990080502213554,0.9991072563302881,0.9991803899354328
51.7,0.9426238967325116,0.9337351002364359,0.9231542609797415,0.9989384399031143,0.9989703207367032,0.9991448785995708,0.9992556659159744,0.9993594803815898,0.999005225654656,0.9989907493546578,0.9992360101152918,0.9990256166292842,0.9991190225575032,0.999193520607624
51.800000000000004,0.9447790946321883,0.9363239782861568,0.926224720297976,0.9989687359587877,0.9989840204330963,0.9991747961563511,0.9992700435034714,0.9993848374598407,0.9990318649178175,0.9990191135981349,0.9992502710612363,0.9990422052584355,0.9991300851513283,0.9992058847757875
51.900000000000006,0.946831842807306,0.9387933047015864,0.9291572457341424,0.9989984698748422,0.9989977201294892,0.9992040642634193,0.9992850085513425,0.9994095763824697,0.9990581016609467,0.9990469640188975,0.9992638703605324,0.999057816108807,0.9991404441117631,0.9992174824399221
52,0.9487942196389593,0.9411423436526227,0.9319533115162026,0.9990276416512794,0.9990114198258817,0.9992326829207753,0.9992999231839399,0.9994336971494773,0.9990839358840441,0.9990743006169449,0.9992768080131781,0.9990724491803993,0.999150099438808,0.9992283136000306
52.1,0.950663043139498,0.9433731968137591,0.9346209747382429,0.9990562512880948,0.999024744648064,0.9992606521284196,0.9993144049249126,0.9994571997608643,0.9991093675871111,0.9991011233922779,0.9992890840191759,0.9990862024742841,0.9991613122567374,0.9992381576506532
52.2,0.952427079067211,0.9454905697127173,0.9371688985152408,0.9990842987852944,0.9990372369192205,0.9992879718863509,0.9993284965483491,0.9994800842166294,0.9991343967701452,0.9991274323448969,0.9993006983785242,0.9990996678324442,0.999175446592388,0.9992473951677374
52.300000000000004,0.9540863274221004,0.9474976322992398,0.9395994661064967,0.999111784142874,0.9990487724354441,0.9993146421945703,0.9993421980542463,0.9995023505167724,0.99915902343315,0.9991532274747988,0.9993116510912247,0.9991135860162466,0.9991911567996082,0.9992569279233886
52.400000000000006,0.9556407882041635,0.9493975545230693,0.9419150607713173,0.9991387073608355,0.9990592269928296,0.999340663053079,0.9993555094426062,0.9995239986612949,0.9991832475761239,0.9991785087819881,0.9993219421572761,0.9991286977870588,0.9992070972322442,0.999267657689717
52.5,0.9570904614134028,0.9511935063339482,0.9441180657690031,0.9991650684391774,0.9990684763874712,0.9993660344618751,0.9993684307134257,0.9995450286501955,0.9992070691990653,0.9992032762664617,0.9993315715766771,0.9991457439062489,0.9992219222441463,0.9992804862388307
52.6,0.9584594621536765,0.9528790175583707,0.9462050732013936,0.9991908673779009,0.9990770817994373,0.9993907564209603,0.999380961866709,0.999565440483475,0.9992304883019743,0.9992275299282213,0.9993405393494307,0.9991637720008852,0.9992355819749519,0.9992944902992064
52.7,0.9597664033576184,0.9544549175629611,0.948175559817087,0.9992161041770057,0.9990856872114048,0.9994148289303321,0.9993931029024531,0.9995852341611324,0.9992535048848538,0.9992512697672651,0.9993488454755344,0.999181335857128,0.9992489236617353,0.9993081454179159
52.800000000000004,0.9610030317683831,0.9559353256076507,0.9500362358455348,0.9992407788364921,0.9990942926233713,0.9994382519899917,0.9994048538206594,0.9996044096831687,0.9992761189477021,0.9992744957835943,0.9993564899549904,0.9991984354749772,0.9992619473044995,0.9993214515949609
52.900000000000006,0.962161094129129,0.9573343609523705,0.9517938115161916,0.9992648913563589,0.9991028980353386,0.9994610255999398,0.9994162146213269,0.9996229670495842,0.9992983304905186,0.9992972079772093,0.9993634727877967,0.9992150708544336,0.9992746529032422,0.9993344088303416
53,0.9632323371830129,0.9586661428570523,0.9534549970585084,0.9992884417366072,0.9991115034473049,0.9994831497601762,0.9994271853044567,0.9996409062603777,0.9993201395133027,0.999319406348109,0.9993697939739548,0.999231241995497,0.9992870404579635,0.9993470171240552
53.1,0.9642254074619935,0.9599068899229001,0.9550063042098339,0.9993114299772369,0.9991201088592707,0.9995046244707003,0.9994377658700476,0.9996582273155488,0.9993415460160574,0.9993410908962942,0.9993769913968725,0.9992469488981658,0.9992991099686633,0.9993592764761049
53.2,0.9651574156891967,0.9610434837040391,0.9564427946643393,0.9993338560782489,0.9991287142712384,0.9995254497315127,0.9994479563181012,0.9996749302150993,0.9993625499987804,0.9993622616217651,0.9993861599830003,0.9992621915624428,0.999310861435343,0.9993711868864894
53.300000000000004,0.9660328048945369,0.9621060378897751,0.9577840035867042,0.9993557200396418,0.9991373196832048,0.9995456255426132,0.9994577566486164,0.9996910149590288,0.9993831514614716,0.9993829185245192,0.9993966352969017,0.9992769699883233,0.9993222948580032,0.9993827483552087
53.400000000000006,0.9668560181079227,0.9631246661694163,0.9590494661416066,0.9993770218614153,0.9991459250951722,0.9995651519040012,0.9994671668615935,0.9997064815473372,0.9994033504041316,0.9994030616045603,0.9994077529031401,0.9992912841758123,0.9993334102366402,0.9993939608822621
53.5,0.9676314983592676,0.9641294822322686,0.960258717493726,0.9993977615435705,0.9991545305071377,0.999584028815676,0.9994761869570318,0.9997213299800225,0.9994231468267604,0.9994226908618868,0.9994188483662823,0.9993051341249082,0.9993442075712575,0.9994048244676511
53.6,0.9683507052207386,0.9651151187119331,0.9614073292342642,0.9994179390861069,0.9991631359191044,0.9996022562776411,0.9994848169349319,0.9997355602570873,0.9994425407293577,0.9994418062964976,0.999429572670609,0.9993185198356092,0.9993546868618527,0.999415339111375
53.7,0.9690120731392343,0.9660561324491357,0.9624778495113017,0.9994375544890246,0.9991717413310722,0.9996198342898921,0.9994930567952939,0.9997491723785308,0.9994615321119236,0.9994604079083939,0.9994400197573632,0.9993314413079175,0.9993648481084273,0.999425504813433
53.800000000000004,0.9696305074567522,0.9669525234438768,0.9634702783248431,0.9994566077523233,0.9991803467430388,0.9996367628524325,0.999500906538117,0.9997621663443524,0.9994801209744586,0.9994784956975757,0.9994501896265442,0.9993438985418324,0.9993746913109813,0.9994353215738262
53.900000000000006,0.9702209135152898,0.9678042916961561,0.9643846156748852,0.9994750988760042,0.9991889521550058,0.9996530419652606,0.9995083661634044,0.9997745421545531,0.9994983073169624,0.9994960696640427,0.999460082278154,0.9993558915373537,0.9993842164695138,0.9994447893925547
54,0.9707981966568501,0.968611437205973,0.9652208615614282,0.9994930278600657,0.9991975575669723,0.999668671628377,0.9995154356711509,0.9997862998091318,0.9995160911394352,0.999513129807794,0.9994696977121891,0.9993674202944821,0.9993934235840256,0.9994539082696173
54.1,0.9713458351121045,0.9693739599733288,0.9660283036260882,0.9995103947045084,0.9992061629789399,0.9996836518417811,0.9995221150613601,0.9997974393080891,0.999533472441876,0.9995296761288306,0.9994790359286513,0.9993784848132153,0.9994023126545162,0.9994626782050144
54.2,0.9718486325773067,0.9700918599982244,0.9668447229512462,0.9995271994093318,0.9992147683909067,0.9996979826054737,0.999528404334031,0.9998079606514246,0.9995504512242853,0.9995457086271536,0.999488096927543,0.999389085093556,0.9994108836809856,0.9994710991987478
54.300000000000004,0.9723234825928075,0.970765137280656,0.9676528596980455,0.999543441974539,0.9992233738028721,0.9997116639194533,0.999534303489164,0.9998178638391398,0.999567027486663,0.999561227302761,0.9994968807088616,0.9993992211355035,0.9994191366634342,0.9994791712508148
54.400000000000006,0.9727872786989635,0.9713937918206271,0.9684354540276325,0.999559122400124,0.9992319792148393,0.9997246957837206,0.9995398125267584,0.9998271488712335,0.9995832012290107,0.9995762321556535,0.9995053872726063,0.9994088929390578,0.9994270716018632,0.9994868943612176
54.5,0.9732569144361312,0.9719778236181369,0.9691752461011549,0.9995742406860922,0.9992405846268057,0.9997370781982771,0.9995449314468148,0.9998358157477042,0.9995989724513267,0.9995907231858319,0.9995136166187786,0.9994181005042169,0.9994346884962699,0.9994942685299543
54.6,0.9737292287995404,0.9725310602887532,0.9698693216223575,0.9995887968324408,0.9992491900387731,0.9997488111631219,0.9995497753453589,0.9998438644685539,0.9996143411536101,0.9996047003932951,0.9995215687473784,0.9994268438309837,0.999441987346654,0.9995012937570266
54.7,0.9741897984241865,0.9730689583578146,0.9705262728542264,0.9996027908391713,0.9992577954507394,0.999759894678254,0.9995546986625965,0.9998512950337836,0.999629307335865,0.9996181637780436,0.9995292436584049,0.9994351229193588,0.9994489681530203,0.999507970042433
54.800000000000004,0.9746386233100693,0.9735939611899841,0.971146099796759,0.9996162227062835,0.9992664008627068,0.9997703287436739,0.9995600604147958,0.9998581074433907,0.9996438709980872,0.9996311133400774,0.9995366413518587,0.9994429377693373,0.9994556309153645,0.999514297386174
54.900000000000006,0.9750757034571886,0.974108512149917,0.9717288024499576,0.9996290924337768,0.999275006274674,0.9997801133593817,0.9995662196182286,0.9998643016973772,0.9996580321402778,0.9996435490793953,0.9995437618277399,0.9994502883809234,0.9994619756336877,0.9995202757882501
55,0.9755010388655436,0.9746150546022706,0.9722743808138193,0.9996414000216511,0.9992836116866401,0.9997892485253782,0.9995735352891605,0.9998698777957403,0.9996717907624371,0.9996554709959993,0.9995506050860494,0.9994571747541169,0.9994680023079892,0.9995259052486614
