% Model,COMSOL_3D_CNN_Design_2_Phase_3.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 18:28"
% Table,Table 24 - 3D_Pipe_1_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
9.8,6.326128062844182E-5
9.9,7.961177323689562E-5
10,9.856653658301784E-5
10.100000000000001,1.2062636692339815E-4
10.200000000000001,1.4591831153172656E-4
10.3,1.7436247452308476E-4
10.4,2.0610544337203857E-4
10.5,2.4105756209510766E-4
10.600000000000001,2.787023660708338E-4
10.700000000000001,3.192502678083682E-4
10.8,3.6182565358733646E-4
10.9,4.062536650536594E-4
11,4.521250844357888E-4
11.100000000000001,4.981818601522147E-4
11.200000000000001,5.449806665996663E-4
11.3,5.901076960355933E-4
11.4,6.345565559038491E-4
11.5,6.767567546580377E-4
11.600000000000001,7.164752971970756E-4
11.700000000000001,7.535165399329309E-4
11.8,7.868383776464447E-4
11.9,8.169441964820471E-4
12,8.429124193841053E-4
12.100000000000001,8.651263899668274E-4
12.200000000000001,8.836448570587846E-4
12.3,8.98473664849834E-4
12.4,9.099336963769024E-4
12.5,9.185645288243702E-4
12.600000000000001,9.241787332254662E-4
12.700000000000001,9.282359381024547E-4
12.8,9.301225008197735E-4
12.9,9.31247146919889E-4
13,9.316843723248982E-4
13.100000000000001,9.319061825336443E-4
13.200000000000001,9.330373095735346E-4
13.3,9.346065677803763E-4
13.4,9.383465237202496E-4
13.5,9.43520866008028E-4
13.600000000000001,9.514109867412842E-4
13.700000000000001,9.620276653315632E-4
13.8,9.758236358482718E-4
13.9,9.93727451184537E-4
14,0.0010154050859486074
14.100000000000001,0.0010426818048079323
14.200000000000001,0.0010747732973364343
14.3,0.0011135050566760953
14.4,0.00115881487891682
14.5,0.0012114999864074197
14.600000000000001,0.001272905922000151
14.700000000000001,0.0013425659389646849
14.8,0.0014230312490333054
14.9,0.001513193181511539
15,0.0016152065318127634
15.100000000000001,0.001728910311425292
15.200000000000001,0.0018548737316236097
15.3,0.001994083260320739
15.4,0.0021458869630754667
15.5,0.0023098830879309177
15.600000000000001,0.002486248248245425
15.700000000000001,0.0026749824440189833
15.8,0.002876085675251598
15.9,0.0030866985586369845
16,0.0033053029228755104
16.1,0.0035341082352689014
16.2,0.0037731144958171436
16.3,0.00401869424667485
16.400000000000002,0.0042635174343092904
16.5,0.004513540079964281
16.6,0.00476876218363984
16.7,0.005027294372994505
16.8,0.0052749188640503035
16.900000000000002,0.005521143522531386
17,0.005765968348437735
17.1,0.006009393341769372
17.2,0.006235553442962853
17.3,0.006452994491400191
17.400000000000002,0.006662482690139232
17.5,0.00686401803917996
17.6,0.007048423243598833
17.7,0.007217569140882017
17.8,0.007373840005246927
17.900000000000002,0.007517235836693581
18,0.007645105846858888
18.1,0.007756518019279293
18.2,0.007853082368642204
18.3,0.007934798894947607
18.400000000000002,0.008002797740151097
18.5,0.008058728719152586
18.6,0.008101128096295564
18.7,0.008129995871580007
18.8,0.008147029403647503
18.900000000000002,0.008160368414026281
19,0.008164322491564718
19.1,0.008158891636262792
19.200000000000003,0.008144075848120545
19.3,0.008132270508242187
19.400000000000002,0.008115889375744834
19.5,0.008094912280393551
19.6,0.008069339222188363
19.700000000000003,0.00804696798750677
19.8,0.008025331903129457
19.900000000000002,0.008002957387505342
20,0.00797984444063441
