% Model,COMSOL_3D_CNN_Design_2_Phase_3.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 18:21"
% Table,Table 31 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
16.8,0.8489433809992823
16.900000000000002,0.8489485776099723
17,0.8489564360675844
17.1,0.8489669563721186
17.2,0.8489734302022123
17.3,0.8489794710480423
17.400000000000002,0.8489854028879922
17.5,0.8489912257220599
17.6,0.8489952926181186
17.7,0.8489979393115219
17.8,0.8489995936775688
17.900000000000002,0.8490002557162604
18,0.8490004820969935
18.1,0.8490004685445767
18.2,0.848999876953592
18.3,0.8489987073240396
18.400000000000002,0.8489973944557974
18.5,0.8489965730826841
18.6,0.8489956800612092
18.7,0.8489947153913722
18.8,0.8489937554850143
18.900000000000002,0.8489931667768431
19,0.8489926930954219
19.1,0.8489923344407538
19.200000000000003,0.8489920908128364
19.3,0.848991985781995
19.400000000000002,0.848992004922682
19.5,0.8489921481965427
19.6,0.8489924156035772
19.700000000000003,0.8489925799757988
19.8,0.8489927131732408
19.900000000000002,0.8489928581248237
20,0.848993014830548
