% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 19:10"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
81.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
81.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
82,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
82.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
83,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
83.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
84,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
84.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
85,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
85.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
86,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
86.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
87,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
87.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
88,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
88.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
89,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
89.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
90,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
90.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
91,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
91.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
92,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
92.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
93,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
93.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
94,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
94.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
95,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
95.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
96,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
96.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
97,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
97.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
98,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
98.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
99,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.2,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.4,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.5,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.7,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107
99.9,0.9986408689673756,0.9991326367378175,0.9994536282830107
100,0.9986408689673756,0.9991326367378175,0.9994536282830107
