% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 19:48"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
46.62,0.6352093366246141
46.63,0.6353747064243273
46.64,0.635540516141717
46.65,0.6357067528901205
46.660000000000004,0.6358734037828558
46.67,0.6360404559332438
46.68,0.6362078964546137
46.69,0.6363757124602734
46.7,0.6365438910635636
46.71,0.6367124193777972
46.72,0.636881284516305
46.730000000000004,0.6370504735923959
46.74,0.6372199737194053
46.75,0.6373897720106487
46.76,0.6375598555794483
46.77,0.6377302115391378
46.78,0.637900827003032
46.79,0.6380716890844469
46.800000000000004,0.6382427848967203
46.81,0.6384141015531669
46.82,0.638585626167104
46.83,0.6387573458518628
46.84,0.6389292477207678
46.85,0.6391013188871317
46.86,0.6392735464642845
46.87,0.6394459175655447
46.88,0.6396184193042461
46.89,0.6397910387936983
46.9,0.6399637631472272
46.910000000000004,0.64013657947816
46.92,0.6403094748998176
46.93,0.6404824365255244
46.94,0.6406554514685953
46.95,0.6408285068423647
46.96,0.641001589760144
46.97,0.6411746873352687
46.980000000000004,0.6413477866810489
46.99,0.6415208749108171
47,0.6416939391378883
47.01,0.6418672133615889
47.02,0.6420409455620818
47.03,0.6422151438239851
47.04,0.6423898162319056
47.050000000000004,0.6425649708704513
47.06,0.6427406158242273
47.07,0.6429167591778429
47.08,0.6430934090159023
47.09,0.6432705734230272
47.1,0.6434482604838125
47.11,0.6436264782828643
47.12,0.6438052349047995
47.13,0.6439845384342235
47.14,0.6441643969557447
47.15,0.6443448185539649
47.160000000000004,0.644525811313502
47.17,0.6447073833189544
47.18,0.644889542654939
47.19,0.6450722974060558
47.2,0.6452556556569253
47.21,0.6454396254921324
47.22,0.6456242149963098
47.230000000000004,0.6458094322540558
47.24,0.6459952853499776
47.25,0.6461817823686756
47.26,0.6463689313947729
47.27,0.6465567405128656
47.28,0.6467452178075688
47.29,0.6469343713634874
47.300000000000004,0.6471242092652301
47.31,0.6473147395974024
47.32,0.6475059704446227
47.33,0.6476979098914787
47.34,0.6478905660226009
47.35,0.6480839469225833
47.36,0.648278060676037
47.37,0.6484729153675692
47.38,0.6486685190817932
47.39,0.6488648799033117
47.4,0.6490620059167396
47.410000000000004,0.6492599052066734
47.42,0.6494585858577242
47.43,0.6496580559545085
47.44,0.649858323581626
47.45,0.6500593968236865
47.46,0.6502612837653085
47.47,0.6504639924910748
47.480000000000004,0.6506675310856264
47.49,0.6508719076335423
47.5,0.6510771302194462
47.51,0.651282676432382
47.52,0.6514880331647087
47.53,0.6516932224559747
47.54,0.6518982663457457
47.550000000000004,0.6521031868735736
47.56,0.6523080060790319
47.57,0.6525127460016733
47.58,0.6527174286810532
47.59,0.6529220761567344
47.6,0.653126710468264
47.61,0.6533313536552224
47.62,0.6535360277571515
47.63,0.6537407548136211
47.64,0.6539455568641908
47.65,0.6541504559484057
47.660000000000004,0.6543554741058386
47.67,0.6545606333760434
47.68,0.6547659557985789
47.69,0.6549714634130128
47.7,0.6551771782588952
47.71,0.6553831223757808
47.72,0.6555893178032424
47.730000000000004,0.6557957865808305
47.74,0.6560025507481043
47.75,0.6562096323446197
47.76,0.6564170534099517
47.77,0.6566248359836446
47.78,0.6568330021052615
47.79,0.657041573814357
47.800000000000004,0.6572505731505005
47.81,0.6574600221532437
47.82,0.6576699428621492
47.83,0.6578803573167752
47.84,0.6580912875566777
47.85,0.6583027556214254
47.86,0.6585147835505558
47.870000000000005,0.6587273933836536
47.88,0.6589406071602687
47.89,0.6591544469199566
47.9,0.6593689347022791
47.910000000000004,0.6595840925467935
47.92,0.6597999424930681
47.93,0.6600165065806434
47.94,0.6602338068490972
47.95,0.6604518653379785
47.96,0.6606707040868485
47.97,0.6608903451352619
47.980000000000004,0.6611108105227973
47.99,0.6613321222889911
48,0.6615543024734076
48.01,0.6617770005378942
48.02,0.6619998559666258
48.03,0.6622228758326522
48.04,0.6624460672090188
48.050000000000004,0.662669437168789
48.06,0.6628929927850095
48.07,0.6631167411307238
48.08,0.6633406892790045
48.09,0.6635648443028804
48.1,0.6637892132754226
48.11,0.6640138032696783
48.120000000000005,0.6642386213586915
48.13,0.6644636746155193
48.14,0.6646889701132217
48.15,0.6649145149248408
48.160000000000004,0.6651403161234305
48.17,0.6653663807820512
48.18,0.6655927159737435
48.19,0.665819328771564
48.2,0.666046226248564
48.21,0.6662734154778064
48.22,0.6665009035323287
48.230000000000004,0.6667286974851933
48.24,0.6669568044094432
48.25,0.6671852313781362
48.26,0.6674139854643254
48.27,0.6676430737410612
48.28,0.6678725032813991
48.29,0.6681022811583893
48.300000000000004,0.6683324144450787
48.31,0.6685629102145231
48.32,0.6687937755397777
48.33,0.6690250174938931
48.34,0.6692566431499222
48.35,0.6694886595809167
48.36,0.6697210738599227
48.370000000000005,0.6699538930600071
48.38,0.6701871242542012
48.39,0.6704207745155807
48.4,0.6706548509171856
48.410000000000004,0.6708893605320679
48.42,0.6711243104332737
48.43,0.6713597076938685
48.44,0.6715955593868947
48.45,0.6718318725854072
48.46,0.6720686543624645
48.47,0.6723059117911168
48.480000000000004,0.6725436519444042
48.49,0.6727818818953951
48.5,0.6730206087171268
48.51,0.6732598206664062
48.52,0.6734994968712202
48.53,0.6737396307114211
48.54,0.6739802155668797
48.550000000000004,0.6742212448174291
48.56,0.674462711842948
48.57,0.6747046100232779
48.58,0.6749469327382791
48.59,0.6751896733678018
48.6,0.6754328252916971
48.61,0.6756763818898476
48.620000000000005,0.6759203365420736
48.63,0.6761646826282546
48.64,0.676409413528244
48.65,0.67665452262188
48.660000000000004,0.6769000032890383
48.67,0.6771458489095653
48.68,0.6773920528633157
48.69,0.677638608530151
48.7,0.6778855092899205
48.71,0.6781327485224755
48.72,0.6783803196076874
48.730000000000004,0.6786282159253982
48.74,0.6788764308554692
48.75,0.6791249577777546
48.76,0.6793737900721067
48.77,0.6796229211183858
48.78,0.6798723442964457
48.79,0.6801220529861416
48.800000000000004,0.6803720405673339
48.81,0.6806223004198649
48.82,0.6808728259236085
48.83,0.6811236104584016
48.84,0.681374647404114
48.85,0.6816259301405925
48.86,0.6818774520477013
48.870000000000005,0.6821292065052925
48.88,0.6823811868932119
48.89,0.6826333865913295
48.9,0.6828857989794936
48.910000000000004,0.6831384174375597
48.92,0.6833912353453802
48.93,0.683644246082821
48.94,0.6838974430297352
48.95,0.6841508195659625
48.96,0.6844043690713808
48.97,0.6846580849258337
48.980000000000004,0.6849119605091738
48.99,0.6851659892012661
49,0.6854201643819596
49.01,0.6856747664105484
49.02,0.68593006821598
49.03,0.686186052032592
49.04,0.6864427000947292
49.050000000000004,0.6866999946367186
49.06,0.6869579178929015
49.07,0.6872164520976138
49.08,0.6874755794852002
49.09,0.6877352822899881
49.1,0.6879955427463251
49.11,0.6882563430885423
49.120000000000005,0.6885176655509834
49.13,0.6887794923679831
49.14,0.6890418057738733
49.15,0.6893045880030021
49.160000000000004,0.6895678212897004
49.17,0.6898314878683113
49.18,0.6900955699731643
49.19,0.6903600498386026
49.2,0.6906249096989655
49.21,0.6908901317885923
49.22,0.6911556983418138
49.230000000000004,0.6914215915929635
49.24,0.691687793776395
49.25,0.6919542871264315
49.26,0.6922210538774252
49.27,0.6924880762637026
49.28,0.6927553365196013
49.29,0.6930228168794643
49.300000000000004,0.693290499577625
49.31,0.6935583668484269
49.32,0.6938264009262075
49.33,0.6940945840452942
49.34,0.6943628984400304
49.35,0.6946313263447582
49.36,0.6948998499938129
49.370000000000005,0.6951684516215353
49.38,0.6954371134622477
49.39,0.6957058177503109
49.4,0.6959745467200463
49.410000000000004,0.6962432826057969
49.42,0.6965120076418979
49.43,0.6967807040627004
49.44,0.6970493541025142
49.45,0.6973179399957092
49.46,0.6975864439766054
49.47,0.697854848279532
49.480000000000004,0.6981231351388467
49.49,0.6983912867888731
49.5,0.6986592854639614
49.51,0.6989275174451866
49.52,0.6991963751062218
49.53,0.6994658498203113
49.54,0.6997359329606684
49.550000000000004,0.7000066159005491
49.56,0.7002778900131641
49.57,0.7005497466717485
49.58,0.7008221772495288
49.59,0.7010951731197516
49.6,0.7013687256556352
49.61,0.7016428262304084
49.620000000000005,0.7019174662173062
49.63,0.7021926369895591
49.64,0.7024683299203964
49.65,0.7027445363830589
49.660000000000004,0.7030212477507669
49.67,0.7032984553967437
49.68,0.7035761506942367
49.69,0.7038543250164658
49.7,0.7041329697366696
49.71,0.7044120762280737
49.72,0.7046916358639063
49.730000000000004,0.7049716400174044
49.74,0.7052520800617963
49.75,0.705532947370307
49.76,0.7058142333161752
49.77,0.7060959292726361
49.78,0.7063780266129048
49.79,0.7066605167102176
49.800000000000004,0.7069433909378218
49.81,0.7072266406689192
49.82,0.7075102572767688
49.83,0.7077942321345856
49.84,0.7080785566155952
49.85,0.7083632220930437
49.86,0.7086482199401608
49.870000000000005,0.7089335415301573
49.88,0.7092191782362867
49.89,0.7095051214317655
49.9,0.7097913624898341
49.910000000000004,0.710077892783714
49.92,0.7103647036866424
49.93,0.7106517865718551
49.94,0.7109391328125609
49.95,0.711226733782022
49.96,0.7115145808534451
49.97,0.7118026654000666
49.980000000000004,0.7120909787951232
49.99,0.7123795124118424
50,0.7126682576234525
50.01,0.712957098007045
50.02,0.7132459270216649
50.03,0.7135347508635161
50.04,0.7138235757287651
50.050000000000004,0.7141124078136197
50.06,0.714401253314268
50.07,0.714690118426879
50.08,0.7149790093476571
50.09,0.7152679322727845
50.1,0.7155568933984495
50.11,0.7158458989208432
50.120000000000005,0.716134955036152
50.13,0.7164240679405627
50.14,0.7167132438302558
50.15,0.7170024889014305
50.160000000000004,0.7172918093502731
50.17,0.7175812113729679
50.18,0.7178707011657036
50.19,0.7181602849246749
50.2,0.7184499688460545
50.21,0.7187397591260408
50.22,0.7190296619608245
50.230000000000004,0.7193196835465853
50.24,0.7196098300795238
50.25,0.7199001077558099
50.26,0.7201905227716462
50.27,0.7204810813232114
50.28,0.7207717896067026
50.29,0.7210626538182949
50.300000000000004,0.7213536801541891
50.31,0.7216448748105682
50.32,0.7219362439836239
50.33,0.7222277938695343
50.34,0.7225195306644949
50.35,0.722811460564695
50.36,0.7231035897663114
50.370000000000005,0.723395924465547
50.38,0.7236884708585767
50.39,0.7239812351416012
50.4,0.7242742235107964
50.410000000000004,0.7245674421623579
50.42,0.724860897292472
50.43,0.7251545950973287
50.44,0.7254485417731094
50.45,0.7257427435160099
50.46,0.7260372065222065
50.47,0.726331936987901
50.480000000000004,0.726626941109274
50.49,0.7269222250825091
50.5,0.7272177951038118
50.51,0.7275135517474611
50.52,0.7278093915621693
50.53,0.7281053147057186
50.54,0.7284013213358996
50.550000000000004,0.7286974116104963
50.56,0.7289935856872997
50.57,0.7292898437240979
50.58,0.7295861858786814
50.59,0.7298826123088298
50.6,0.730179123172337
50.61,0.7304757186269832
50.620000000000005,0.7307723988305678
50.63,0.7310691639408661
50.64,0.7313660141156789
50.65,0.7316629495127781
50.660000000000004,0.731959970289959
50.67,0.7322570766050148
50.68,0.7325542686157213
50.69,0.7328515464798785
50.7,0.7331489103552651
50.71,0.7334463603996748
50.72,0.7337438967708876
50.730000000000004,0.7340415196267015
50.74,0.7343392291248918
50.75,0.7346370254232496
50.76,0.734934908679571
50.77,0.7352328790516369
50.78,0.7355309366972327
50.79,0.7358290817741525
50.800000000000004,0.7361273144401769
50.81,0.7364256348530979
50.82,0.7367240431707056
50.83,0.7370225395507832
50.84,0.7373211241511153
50.85,0.7376197971294988
50.86,0.7379185586437116
50.870000000000005,0.7382174088515431
50.88,0.7385163479107852
50.89,0.7388153759792281
50.9,0.7391144932146535
50.910000000000004,0.7394136997748452
50.92,0.7397129958176012
50.93,0.740012381500701
50.94,0.7403118569819347
50.95,0.7406114224190953
50.96,0.7409110779699614
50.97,0.741210823792324
50.980000000000004,0.7415106600439739
50.99,0.7418105868826904
51,0.7421106044662674
51.01,0.7424107056588262
51.02,0.7427108821753909
51.03,0.7430111324501165
51.04,0.7433114549171348
51.050000000000004,0.7436118480105888
51.06,0.7439123101646308
51.07,0.7442128398134096
51.08,0.7445134353910573
51.09,0.7448140953317243
51.1,0.7451148180695597
51.11,0.7454156020387034
51.120000000000005,0.7457164456733052
51.13,0.746017347407493
51.14,0.7463183056754407
51.15,0.7466193189112627
51.160000000000004,0.7469203855491249
51.17,0.7472215040231596
51.18,0.7475226727675176
51.19,0.7478238902163475
51.2,0.7481251548037818
51.21,0.7484264649639752
51.22,0.7487278191310627
51.230000000000004,0.7490292157392064
51.24,0.7493306532225316
51.25,0.7496321300151909
51.26,0.7499336445513362
51.27,0.750235195265101
51.28,0.7505367805906363
51.29,0.750838398962083
51.300000000000004,0.7511400488135868
51.31,0.7514417285792875
51.32,0.7517434366933409
51.33,0.7520451715898839
51.34,0.7523469317030668
51.35,0.7526487154670324
51.36,0.7529505213159166
51.370000000000005,0.7532523476838778
51.38,0.7535541930050433
51.39,0.7538560557135797
51.4,0.7541579342436198
51.410000000000004,0.754459827029303
51.42,0.7547617325047815
51.43,0.7550636491042038
51.44,0.7553655752616989
51.45,0.7556675094114252
51.46,0.7559694499875216
51.47,0.7562713954241446
51.480000000000004,0.7565733441554219
51.49,0.7568752946154987
51.5,0.7571772452385428
51.51,0.7574792280785945
51.52,0.7577812727324595
51.53,0.7580833739483664
51.54,0.7583855264745452
51.550000000000004,0.7586877250592168
51.56,0.7589899644506216
51.57,0.7592922393969774
51.58,0.7595945446465205
51.59,0.7598968749474836
51.6,0.76019922504808
51.61,0.7605015896965462
51.620000000000005,0.7608039636411157
51.63,0.7611063416300197
51.64,0.7614087184114795
51.65,0.7617110887337167
51.660000000000004,0.7620134473449794
51.67,0.7623157889934811
51.68,0.7626181084274622
51.69,0.7629204003951371
51.7,0.7632226596447472
51.71,0.763524880924513
51.72,0.7638270589826743
51.730000000000004,0.764129188567447
51.74,0.7644312644270674
51.75,0.7647332813097677
51.76,0.7650352339637612
51.77,0.7653371171372957
51.78,0.7656389255785921
51.79,0.7659406540358695
51.800000000000004,0.7662422972573688
51.81,0.766543849991324
51.82,0.7668453069859544
51.83,0.7671466629894769
51.84,0.7674479127501511
51.85,0.7677490510161814
51.86,0.7680500725357994
51.870000000000005,0.7683509720572461
51.88,0.7686517443287416
51.89,0.7689523840985051
51.9,0.7692528861147878
51.910000000000004,0.7695532451257988
51.92,0.7698534558797849
51.93,0.7701535131249557
51.94,0.7704534116095514
51.95,0.770753146081801
51.96,0.7710527112899243
51.97,0.771352101982166
51.980000000000004,0.7716513129067365
51.99,0.7719503388118804
52,0.772249174445815
52.01,0.7725479458403736
52.02,0.7728467782150814
52.03,0.7731456650996947
52.04,0.7734446000239833
52.050000000000004,0.7737435765176996
52.06,0.7740425881106209
52.07,0.7743416283325043
52.08,0.7746406907131299
52.09,0.7749397687822366
52.1,0.7752388560696034
52.11,0.775537946105001
52.120000000000005,0.7758370324181724
52.13,0.7761361085389057
52.14,0.7764351679969519
52.15,0.7767342043220831
52.160000000000004,0.7770332110440591
52.17,0.7773321816926398
52.18,0.7776311097976029
52.19,0.7779299888886946
52.2,0.7782288124956876
52.21,0.7785275741483522
52.22,0.7788262673764511
52.230000000000004,0.7791248857097491
52.24,0.7794234226780072
52.25,0.7797218718109838
52.26,0.7800202266384507
52.27,0.7803184806901758
52.28,0.7806166274959171
52.29,0.7809146605854409
52.300000000000004,0.7812125734885087
52.31,0.7815103597348936
52.32,0.7818080128543536
52.33,0.7821055263766489
52.34,0.7824028938315517
52.35,0.7827001087488271
52.36,0.7829971646582337
52.370000000000005,0.7832940550895386
52.38,0.7835907735725123
52.39,0.7838873136369009
52.4,0.7841836688124886
52.410000000000004,0.7844798326290301
52.42,0.7847757986162901
52.43,0.7850715603040387
52.44,0.785367111222035
52.45,0.785662444900048
52.46,0.7859575548678328
52.47,0.7862524346551745
52.480000000000004,0.7865470777918034
52.49,0.7868414778075165
52.5,0.7871356282320626
52.51,0.7874296273005839
52.52,0.7877235753700849
52.53,0.7880174691530949
52.54,0.7883113053621543
52.550000000000004,0.7886050807098082
52.56,0.7888987919085899
52.57,0.789192435671047
52.58,0.7894860087097084
52.59,0.7897795077371247
52.6,0.7900729294658279
52.61,0.7903662706083512
52.620000000000005,0.790659527877248
52.63,0.7909526979850435
52.64,0.7912457776442956
52.65,0.7915387635675167
52.660000000000004,0.7918316524672786
52.67,0.7921244410560893
52.68,0.7924171260465103
52.69,0.7927097041510766
52.7,0.793002172082318
52.71,0.7932945265527835
52.72,0.7935867642750081
52.730000000000004,0.793878881961526
52.74,0.7941708763248957
52.75,0.7944627440776375
52.76,0.794754481932286
52.77,0.7950460866014
52.78,0.7953375547975168
52.79,0.7956288832331597
52.800000000000004,0.7959200686208819
52.81,0.7962111076732179
52.82,0.7965019971027105
52.83,0.7967927336218882
52.84,0.7970833139432998
52.85,0.7973737347794909
52.86,0.797663992842984
52.870000000000005,0.7979540848463282
52.88,0.7982440075020647
52.89,0.79853375752273
52.9,0.7988233316208623
52.910000000000004,0.7991127265089991
52.92,0.7994019388996838
52.93,0.7996909655054607
52.94,0.7999798030388549
52.95,0.8002684482124177
52.96,0.8005568977386905
52.97,0.8008451483301993
52.980000000000004,0.8011331966994926
52.99,0.8014210395591055
53,0.8017086736215803
53.01,0.8019960865194034
53.02,0.8022832699986816
53.03,0.8025702269424201
53.04,0.8028569602336166
53.050000000000004,0.8031434727553005
53.06,0.8034297673904444
53.07,0.8037158470220694
53.08,0.8040017145331774
53.09,0.8042873728067655
53.1,0.8045728247258422
53.11,0.8048580731734163
53.120000000000005,0.8051431210324786
53.13,0.8054279711860404
53.14,0.8057126265171011
53.15,0.8059970899086714
53.160000000000004,0.8062813642437487
53.17,0.8065654524053452
53.18,0.8068493572764465
53.19,0.8071330817400691
53.2,0.8074166286792243
53.21,0.8077000009769054
53.22,0.8079832015161125
53.230000000000004,0.8082662331798551
53.24,0.8085490988511373
53.25,0.8088318014129537
53.26,0.8091143437483215
53.27,0.8093967287402299
53.28,0.8096789592717042
53.29,0.8099610382257261
53.300000000000004,0.8102429684853056
53.31,0.8105247529334535
53.32,0.810806394453161
53.33,0.8110878959274397
53.34,0.8113692602392903
53.35,0.8116504902717212
53.36,0.8119315889077342
53.370000000000005,0.8122125590303293
53.38,0.8124934035225105
53.39,0.8127741252672823
53.4,0.8130547271476514
53.410000000000004,0.8133352120466215
53.42,0.8136155828471914
53.43,0.8138958424323656
53.44,0.8141759936851455
53.45,0.8144560394885418
53.46,0.8147359827255534
53.47,0.8150158262791873
53.480000000000004,0.8152955730324382
53.49,0.8155752258683224
53.5,0.8158547876698388
53.51,0.8161340722785746
53.52,0.8164128991830097
53.53,0.8166912797364366
53.54,0.8169692252921588
53.550000000000004,0.8172467472034666
53.56,0.8175238568236776
53.57,0.8178005655060783
53.58,0.8180768846039679
53.59,0.8183528254706552
53.6,0.8186283994594428
53.61,0.8189036179236272
53.620000000000005,0.8191784922165021
53.63,0.8194530336913711
53.64,0.8197272537015429
53.65,0.820001163600309
53.660000000000004,0.8202747747409723
53.67,0.8205480984768374
53.68,0.8208211461611936
53.69,0.8210939291473545
53.7,0.8213664587886138
53.71,0.8216387464382705
53.72,0.8219108034496265
53.730000000000004,0.8221826411759835
53.74,0.822454270970644
53.75,0.8227257041869022
53.76,0.822996952178062
53.77,0.8232680262974187
53.78,0.8235389378982841
53.79,0.8238096983339493
53.800000000000004,0.8240803189577212
53.81,0.8243508111228952
53.82,0.8246211861827656
53.83,0.8248914554906486
53.84,0.8251616303998351
53.85,0.8254317222636192
53.86,0.8257017424353118
53.870000000000005,0.8259717022682115
53.88,0.8262416131156162
53.89,0.8265114863308275
53.9,0.826781333267149
53.910000000000004,0.8270511652778761
53.92,0.8273209937163034
53.93,0.8275908299357444
53.94,0.8278606852894954
53.95,0.8281305711308472
53.96,0.8284004988131203
53.97,0.8286704796895935
53.980000000000004,0.8289405251135752
53.99,0.8292106464383673
54,0.8294808550172732
54.01,0.8297508830872482
54.02,0.8300204561427071
54.03,0.8302895754231255
54.04,0.8305582421679895
54.050000000000004,0.8308264576167818
54.06,0.831094223008984
54.07,0.8313615395840606
54.08,0.8316284085815229
54.09,0.8318948312408334
54.1,0.8321608088014664
54.11,0.8324263425029194
54.120000000000005,0.8326914335846579
54.13,0.832956083286172
54.14,0.8332202928469584
54.15,0.8334840635064706
54.160000000000004,0.8337473965041968
54.17,0.8340102930796265
54.18,0.8342727544722386
54.19,0.8345347819215063
54.2,0.8347963766669213
54.21,0.8350575399479614
54.22,0.83531827300411
54.230000000000004,0.8355785770748355
54.24,0.8358384533996316
54.25,0.836097903217983
54.26,0.8363569277693631
54.27,0.8366155282932457
54.28,0.8368737060291237
54.29,0.8371314622164745
54.300000000000004,0.8373887980947862
54.31,0.837645714903527
54.32,0.8379022138821878
54.33,0.8381582962702411
54.34,0.838413963307173
54.35,0.838669216232471
54.36,0.8389240562856093
54.370000000000005,0.8391784847060704
54.38,0.8394325027333309
54.39,0.8396861116068804
54.4,0.8399393125661909
54.410000000000004,0.8401921068507506
54.42,0.8404444957000371
54.43,0.8406964803535266
54.44,0.8409480620507137
54.45,0.8411992420310753
54.46,0.8414500215340831
54.47,0.8417004017992283
54.480000000000004,0.8419503840659899
54.49,0.8421999695738418
54.5,0.8424491595622694
54.51,0.842698175819181
54.52,0.8429472317652752
54.53,0.8431963160892888
54.54,0.8434454174799283
54.550000000000004,0.8436945246259197
54.56,0.8439436262159786
54.57,0.8441927109388175
54.58,0.8444417674831868
54.59,0.8446907845377585
54.6,0.8449397507912842
54.61,0.8451886549324718
54.620000000000005,0.8454374856500364
54.63,0.8456862316327146
54.64,0.84593488156921
54.65,0.8461834241482372
54.660000000000004,0.8464318480585221
54.67,0.8466801419887852
54.68,0.8469282946277498
54.69,0.8471762946641228
54.7,0.84742413078663
54.71,0.8476717916839906
54.72,0.8479192660449254
54.730000000000004,0.8481665425581423
54.74,0.8484136099123738
54.75,0.8486604567963291
54.76,0.8489070718987334
54.77,0.8491534439083016
54.78,0.8493995615137463
54.79,0.8496454134038075
54.800000000000004,0.8498909882671872
54.81,0.8501362747926072
54.82,0.850381261668781
54.83,0.8506259375844382
54.84,0.8508702912282908
54.85,0.8511143112890589
54.86,0.8513579864554665
54.870000000000005,0.8516013054162203
54.88,0.8518442568600632
54.89,0.8520868294756778
54.9,0.8523290119518167
54.910000000000004,0.8525707929771802
54.92,0.8528121612404952
54.93,0.8530531054304649
54.94,0.8532936142358395
54.95,0.8535336763453067
54.96,0.8537732804476057
54.97,0.8540124152314427
54.980000000000004,0.8542510693855425
54.99,0.8544892315986197
55,0.8547268905593984
55.01,0.8549640924344062
55.02,0.855200889219742
55.03,0.8554372783485251
55.04,0.8556732572538309
55.050000000000004,0.855908823368767
55.06,0.8561439741264399
55.07,0.8563787069599422
55.08,0.8566130193023616
55.09,0.8568469085867938
55.1,0.8570803722463558
55.11,0.8573134077141374
55.120000000000005,0.8575460124232381
55.13,0.8577781838067429
55.14,0.858009919297765
55.15,0.8582412163293897
55.160000000000004,0.8584720723347218
55.17,0.85870248474686
55.18,0.8589324509988974
55.19,0.859161968523934
55.2,0.8593910347550789
55.21,0.8596196471254108
55.22,0.8598478030680339
55.230000000000004,0.8600755000160581
55.24,0.8603027354025552
55.25,0.8605295066606472
55.26,0.8607558112234255
55.27,0.8609816465239724
55.28,0.8612070099954208
55.29,0.8614318990708318
55.300000000000004,0.8616563111833179
55.31,0.8618802437659853
55.32,0.8621036942519202
55.33,0.8623266600742215
55.34,0.862549138665989
55.35,0.8627711274603163
55.36,0.8629926238903178
55.370000000000005,0.8632136253890721
55.38,0.8634341293896831
55.39,0.8636541333252533
55.4,0.8638736346288713
55.410000000000004,0.8640926307336431
55.42,0.86431111907266
55.43,0.8645290970790259
55.44,0.8647465621858327
55.45,0.8649635118261848
55.46,0.8651799434331849
55.47,0.8653958544399101
55.480000000000004,0.8656112422794726
55.49,0.8658261043849732
55.5,0.8660404381895015
55.51,0.8662545069879088
55.52,0.8664685757863191
55.53,0.8666826445847331
55.54,0.8668967133831392
55.550000000000004,0.867110782181549
55.56,0.8673248509799589
55.57,0.8675389197783707
55.58,0.8677529885767771
55.59,0.8679670573751929
55.6,0.8681811261735979
55.61,0.8683951949720113
55.620000000000005,0.8686092637704176
55.63,0.8688233325688337
55.64,0.8690374013672434
55.65,0.8692514701656444
55.660000000000004,0.8694655389640586
55.67,0.8696796077624687
55.68,0.8698936765608786
55.69,0.8701077453592885
55.7,0.8703218141576948
55.71,0.870535882956106
55.72,0.870749951754517
55.730000000000004,0.8709640205529277
55.74,0.8711780893513354
55.75,0.8713921581497491
55.76,0.871606226948161
55.77,0.871820295746568
55.78,0.8720343645449756
55.79,0.8722484333433907
55.800000000000004,0.8724625021417917
55.81,0.872676570940205
55.82,0.8728906397386149
55.83,0.8731047085370233
55.84,0.8733187773354457
55.85,0.8735328461338483
55.86,0.8737469149322575
55.870000000000005,0.8739609837306692
55.88,0.8741750525290719
55.89,0.8743891213274866
55.9,0.8746031901258934
55.910000000000004,0.8748172589243032
55.92,0.8750313277227234
55.93,0.8752453965211247
55.94,0.8754594653195381
55.95,0.8756735341179412
55.96,0.8758876029163557
55.97,0.876101671714769
55.980000000000004,0.876315740513174
55.99,0.8765298093115877
56,0.8767438781099947
56.01,0.8769572579944384
56.02,0.87716928487886
56.03,0.8773799960051237
56.04,0.8775894286150971
56.050000000000004,0.8777976199506267
56.06,0.8780046072535941
56.07,0.8782104277658436
56.08,0.878415118729253
56.09,0.8786187173856793
56.1,0.8788212609769773
56.11,0.8790227867450269
56.120000000000005,0.8792233319316761
56.13,0.8794229337787905
56.14,0.8796216295282322
56.15,0.8798194564218714
56.160000000000004,0.880016451701567
56.17,0.8802126526091724
56.18,0.8804080963865636
56.19,0.8806028202755903
56.2,0.8807968615181279
56.21,0.8809902573560338
56.22,0.8811830450311662
56.230000000000004,0.8813752617853925
56.24,0.8815669448605818
56.25,0.8817581314985775
56.26,0.8819488589412663
56.27,0.8821391644304849
56.28,0.8823290852081216
56.29,0.882518658516018
56.300000000000004,0.8827079215960486
56.31,0.8828969116900693
56.32,0.8830856660399501
56.33,0.8832742218875506
56.34,0.883462616474727
56.35,0.8836508870433536
56.36,0.8838390708352831
56.370000000000005,0.8840272050923788
56.38,0.884215327056517
56.39,0.8844034739695424
56.4,0.8845916830733247
56.410000000000004,0.8847799916097229
56.42,0.8849684368206108
56.43,0.885157055947838
56.44,0.8853458862332718
56.45,0.8855349649187841
56.46,0.8857243292462241
56.47,0.8859140164574637
56.480000000000004,0.8861040637943483
56.49,0.8862945084987598
56.5,0.886485387812555
56.51,0.8866766672236168
56.52,0.8868682664244029
56.53,0.8870601539635997
56.54,0.8872522983899108
56.550000000000004,0.8874446682520399
56.56,0.8876372320986843
56.57,0.8878299584785467
56.58,0.8880228159403275
56.59,0.8882157730327321
56.6,0.8884087983044483
56.61,0.8886018603041861
56.620000000000005,0.888794927580639
56.63,0.8889879686825181
56.64,0.8891809521585153
56.65,0.8893738465573348
56.660000000000004,0.8895666204276756
56.67,0.8897592423182372
56.68,0.8899516807777156
56.69,0.8901439043548255
56.7,0.890335881598251
56.71,0.8905275810567038
56.72,0.8907189712788842
56.730000000000004,0.8909100208134852
56.74,0.8911006982092051
56.75,0.891290972014759
56.76,0.8914808107788369
56.77,0.8916701830501441
56.78,0.8918590573773625
56.79,0.8920474023092159
56.800000000000004,0.892235186394407
56.81,0.8924223781816101
56.82,0.8926089462195461
56.83,0.8927948590569212
56.84,0.8929800852424153
56.85,0.8931645933247336
56.86,0.8933483518525912
56.870000000000005,0.893531329374685
56.88,0.8937134944396938
56.89,0.8938948155963414
