% Model,2D_rectangle.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 2 2025, 10:28"
% Table,Table 10 - Concentration_versus_L
% Time (s),"Molar concentration, c (mol/m^3)"
0.044000000000000004,6.867091912776356
0.0441,6.894654653169935
0.0442,6.922065712730897
0.0443,6.949325091459254
0.0444,6.976432789354995
0.044500000000000005,7.003388806418131
0.0446,7.030193142648646
0.044700000000000004,7.056845798046563
0.0448,7.083346772611858
0.0449,7.109696066344539
0.045000000000000005,7.13589367924462
0.0451,7.161939611312081
0.045200000000000004,7.187833862546946
0.0453,7.21357643294918
0.0454,7.239167322518811
0.0455,7.264606531255832
0.0456,7.289894059160237
0.045700000000000005,7.315013321829228
0.0458,7.339968717252253
0.0459,7.364769925390611
0.046,7.389416946244299
0.0461,7.413909779813335
0.046200000000000005,7.438248426097685
0.0463,7.462432885097381
0.046400000000000004,7.486463156812402
0.0465,7.51033924124276
0.0466,7.534061138388449
0.046700000000000005,7.557628848249473
0.0468,7.581042370825828
0.046900000000000004,7.604301706117515
0.047,7.627406854124541
0.0471,7.650357814846896
0.0472,7.6731545882845715
0.0473,7.695797174437598
0.047400000000000005,7.718285573305955
0.0475,7.740619784889641
0.0476,7.762799809188659
0.0477,7.784825646203014
0.0478,7.806801538195092
0.047900000000000005,7.82864457464326
0.048,7.8503441003235785
0.048100000000000004,7.871900115236031
0.0482,7.893312619380638
0.0483,7.914581612757372
0.048400000000000006,7.935707095366246
0.0485,7.95668906720728
0.048600000000000004,7.977527528280451
0.0487,7.998222478585761
0.0488,8.018773918123212
0.0489,8.039181846892818
0.049,8.059446264894554
0.049100000000000005,8.079567172128433
0.0492,8.09954456859445
0.049300000000000004,8.11937845429262
0.0494,8.139068829222925
0.0495,8.158615693385379
0.049600000000000005,8.17801904677997
0.0497,8.197278889406698
0.049800000000000004,8.21639522126559
0.0499,8.235368042356598
0.05,8.25419735267977
0.050100000000000006,8.272883152235067
0.0502,8.291425441022518
0.050300000000000004,8.309824219042106
0.0504,8.32807948629384
0.0505,8.34619124277771
0.0506,8.364159488493726
0.0507,8.381984223441892
0.050800000000000005,8.399665447622189
0.0509,8.41720316103463
0.051000000000000004,8.434597363679218
0.0511,8.451848055555951
0.0512,8.46895523666482
0.051300000000000005,8.485918907005837
0.0514,8.50273906657899
0.051500000000000004,8.519415715384289
0.0516,8.535948853421736
0.0517,8.552338480691311
0.051800000000000006,8.568584597193048
0.0519,8.584827383546875
0.052000000000000005,8.601095718847214
0.0521,8.617234803154352
0.0522,8.633244636468289
0.0523,8.649125218789026
0.0524,8.664876550116553
0.052500000000000005,8.68049863045089
0.0526,8.69599145979202
0.052700000000000004,8.71135503813995
0.0528,8.726589365494675
0.0529,8.741694441856197
0.053000000000000005,8.756670267224521
0.0531,8.771516841599642
0.053200000000000004,8.78623416498156
0.0533,8.800822237370276
0.0534,8.815281058765796
0.053500000000000006,8.82961062916811
0.0536,8.843810948577223
0.053700000000000005,8.857882016993136
0.0538,8.871823834415848
0.0539,8.885636400845353
0.054,8.899319716281655
0.0541,8.912873780724762
0.054200000000000005,8.926298594174659
0.0543,8.939594156631358
0.054400000000000004,8.952760468094858
0.0545,8.965797528565156
0.0546,8.978705338042246
0.054700000000000006,8.991483896526153
0.0548,9.004133204016837
0.054900000000000004,9.016653260514333
0.055,9.029044066018617
0.0551,9.041305620529704
0.055200000000000006,9.05343792404759
0.0553,9.065440976572269
0.055400000000000005,9.07731477810376
0.0555,9.089059328642028
0.055600000000000004,9.100674628187116
0.0557,9.112160676738991
0.0558,9.123517474297673
0.055900000000000005,9.13474502086314
0.056,9.145859540379844
0.056100000000000004,9.157301010909073
0.0562,9.168635459953556
0.0563,9.179862887513277
0.056400000000000006,9.190983293588255
0.0565,9.201996678178476
0.056600000000000004,9.212903041283942
0.0567,9.223702382904667
0.0568,9.234394703040627
0.056900000000000006,9.244980001691847
0.057,9.255458278858312
0.057100000000000005,9.265829534540028
0.0572,9.276093768736985
0.057300000000000004,9.286250981449193
0.0574,9.296301172676658
0.0575,9.306244342419358
0.057600000000000005,9.316080490677306
0.0577,9.325809617450508
0.057800000000000004,9.335431722738955
0.0579,9.344946806542659
0.058,9.354354868861606
0.058100000000000006,9.363655909695803
0.0582,9.372849929045243
0.058300000000000005,9.381936926909942
0.0584,9.390916903289883
0.0585,9.399789858185066
0.058600000000000006,9.408555791595505
0.0587,9.41721470352119
0.058800000000000005,9.425766593962116
0.0589,9.434211462918304
0.059000000000000004,9.442549310389731
0.0591,9.450780136376412
0.0592,9.458903940878342
0.059300000000000005,9.46692072389551
0.0594,9.47483048542794
0.059500000000000004,9.48263322547561
0.0596,9.490328944038527
0.0597,9.497917641116693
0.059800000000000006,9.50539931671011
0.0599,9.512773970818776
0.060000000000000005,9.52004160344269
0.0601,9.52720221458185
0.060200000000000004,9.534562971668118
0.0603,9.542039927516573
0.0604,9.54943417129693
0.060500000000000005,9.556745703009216
0.0606,9.563974522653425
0.060700000000000004,9.571120630229554
0.0608,9.578184025737606
0.0609,9.58516470917758
0.061000000000000006,9.592062680549466
0.0611,9.598877939853276
0.061200000000000004,9.605610487089011
0.0613,9.612260322256661
0.0614,9.618827445356244
0.061500000000000006,9.62531185638773
0.0616,9.631713555351146
0.061700000000000005,9.638032542246476
0.0618,9.64426881707374
0.061900000000000004,9.650422379832913
0.062,9.656493230524012
0.0621,9.66248136914703
0.062200000000000005,9.668386795701966
0.0623,9.674209510188827
0.062400000000000004,9.679949512607607
0.0625,9.685606802958306
0.0626,9.691181381240929
0.0627,9.696673247455468
0.06280000000000001,9.702082401601931
0.0629,9.707408843680316
0.063,9.712652573690615
0.0631,9.71781359163284
0.0632,9.722891897506983
0.06330000000000001,9.727887491313052
0.0634,9.732800373051033
0.0635,9.737630542720945
0.0636,9.742378000322772
0.0637,9.747042745856515
0.06380000000000001,9.75162477932219
0.0639,9.756124100719774
0.064,9.760540710049288
0.0641,9.764874607310718
0.06420000000000001,9.769125792504068
0.06430000000000001,9.773373939449142
0.0644,9.777949597164138
0.0645,9.782465452095291
0.0646,9.786921504242622
0.06470000000000001,9.791317753606116
0.0648,9.795654200185766
0.0649,9.799930843981583
0.065,9.804147684993566
0.0651,9.808304723221717
0.06520000000000001,9.812401958666028
0.0653,9.816439391326513
0.0654,9.82041702120316
0.0655,9.824334848295974
0.0656,9.828192872604946
0.06570000000000001,9.831991094130094
0.0658,9.835729512871398
0.0659,9.839408128828879
0.066,9.843026942002504
0.0661,9.84658595239231
0.06620000000000001,9.850085159998274
0.0663,9.853524564820418
0.0664,9.856904166858714
0.0665,9.860223966113175
0.0666,9.863483962583807
0.06670000000000001,9.866684156270601
0.0668,9.869824547173565
0.0669,9.87290513529269
0.067,9.875925920627974
0.0671,9.878886903179438
0.06720000000000001,9.881788082947052
0.0673,9.884629459930835
