% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 1 2025, 22:49"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)"
0.07350000000000001,10.024456034308779
0.07351,10.024463893079805
0.07352,10.024471527554246
0.07353000000000001,10.024478937732106
0.07354000000000001,10.024486123613377
0.07355,10.024493085198069
0.07356,10.024499822486176
0.07357000000000001,10.024506335477694
0.07358,10.024512624172631
0.07359,10.024518688570984
0.07360000000000001,10.024524528672755
0.07361000000000001,10.024530144477938
0.07362,10.024535535986537
0.07363,10.02454070319855
0.07364000000000001,10.02454564611398
0.07365000000000001,10.024550364732827
0.07366,10.024554859055089
0.07367,10.024559129080766
0.07368000000000001,10.024563174809858
0.07369,10.024566996242367
0.0737,10.02457059337829
0.07371000000000001,10.024573966217629
0.07372000000000001,10.024577114760383
0.07373,10.024580039006555
0.07374,10.024582738956141
0.07375000000000001,10.024585214609141
0.07376,10.02458746596556
0.07377,10.024589493025394
0.07378000000000001,10.02459129578864
0.07379000000000001,10.024592874255303
0.0738,10.024594228425384
0.07381,10.02459535829888
0.07382000000000001,10.024596263875791
0.07383,10.02459694515612
0.07384,10.024597402139861
0.07385000000000001,10.024597634827016
0.07386000000000001,10.024597643217591
0.07387,10.024597427311578
0.07388,10.024596987108984
0.07389000000000001,10.024596322609803
0.07390000000000001,10.024595433814039
0.07391,10.02459432072169
0.07392,10.024592983332756
0.07393000000000001,10.02459142164724
0.07394,10.024589635665137
0.07395,10.024587625386449
0.07396000000000001,10.024585390811177
0.07397000000000001,10.024582931939323
0.07398,10.024580248770887
0.07399,10.02457734130586
0.07400000000000001,10.024574209544253
0.07401,10.02457085348606
0.07402,10.02456727313128
0.07403000000000001,10.024563468479919
0.07404000000000001,10.024559439531975
0.07405,10.024555186287444
0.07406,10.024550708746327
0.07407000000000001,10.02454600690863
0.07408000000000001,10.024541080774346
0.07409,10.024535930343479
0.0741,10.024530555616023
0.07411000000000001,10.024524956591987
0.07412,10.024519133271365
0.07413,10.02451308565416
0.07414000000000001,10.024506813740372
0.07415000000000001,10.024500317529997
0.07416,10.024493597023037
0.07417,10.024486652219492
0.07418000000000001,10.024479483119363
0.07419,10.024472089722652
0.0742,10.024464472029353
0.07421000000000001,10.024456630039476
0.07422000000000001,10.024448563753008
0.07423,10.02444027316996
0.07424,10.024431758290326
0.07425000000000001,10.024423019114105
0.07426,10.024414055641303
0.07427,10.024404867871912
0.07428000000000001,10.024395455805946
0.07429000000000001,10.024385819443387
0.0743,10.024375958784248
0.07431,10.024365873828522
0.07432000000000001,10.02435556457621
0.07433000000000001,10.024345031027318
0.07434,10.024334273181838
0.07435,10.024323291039776
0.07436000000000001,10.02431208460113
0.07437,10.024300653865899
0.07438,10.024288998834079
0.07439000000000001,10.024277119505681
0.07440000000000001,10.024265015880696
0.07441,10.024252687959127
0.07442,10.024240135740973
0.07443000000000001,10.024227359226234
0.07444,10.024214358414913
0.07445,10.024201133307002
0.07446000000000001,10.024187683902515
0.07447000000000001,10.024174010201438
0.07448,10.024160112203777
0.07449,10.024145989909533
0.07450000000000001,10.024131643318702
0.07451,10.02411707243129
0.07452,10.024102277247295
0.07453000000000001,10.024090217509542
0.07454000000000001,10.024099730031514
0.07455,10.024109141418004
0.07456,10.024118451669022
0.07457000000000001,10.024127660784556
0.07458000000000001,10.024136768764615
0.07459,10.024145775609197
0.0746,10.024154681318295
0.07461000000000001,10.024163485891917
0.07462,10.024172189330061
0.07463,10.024180791632727
0.07464000000000001,10.024189292799914
0.07465000000000001,10.024197692831624
0.07466,10.024205991727854
0.07467,10.024214189488605
0.07468000000000001,10.024222286113876
0.07469,10.02423028160367
0.0747,10.024238175957986
0.07471000000000001,10.024245969176823
0.07472000000000001,10.024253661260182
0.07473,10.024261252208063
0.07474,10.024268742020466
0.07475000000000001,10.02427613069739
0.07476000000000001,10.024283418238834
0.07477,10.0242906046448
0.07478,10.024297689915288
0.07479000000000001,10.024304674050299
0.0748,10.02431155704983
0.07481,10.024318338913883
0.07482000000000001,10.02432501964246
0.07483000000000001,10.024331599235554
0.07484,10.024338077693171
0.07485,10.02434445501531
0.07486000000000001,10.024350731201968
0.07487,10.024356906253153
0.07488,10.024362980168856
0.07489000000000001,10.024368952949082
0.07490000000000001,10.024374824593828
0.07491,10.024380595103093
0.07492,10.024386264476885
0.07493000000000001,10.024391832715198
0.07494,10.024397299818029
0.07495,10.024402665785383
0.07496000000000001,10.02440793061726
0.07497000000000001,10.024413094313656
0.07498,10.024418156874573
0.07499,10.024423118300017
0.07500000000000001,10.024427978589976
0.07501000000000001,10.02443273774446
0.07502,10.024437395763465
0.07503,10.024441952646994
0.07504000000000001,10.02444640839504
0.07505,10.02445076300761
0.07506,10.0244550164847
0.07507000000000001,10.024459168826313
0.07508000000000001,10.024463220032445
0.07509,10.024467170103101
0.0751,10.02447101903828
0.07511000000000001,10.024474766837978
0.07512,10.0244784135022
0.07513,10.02448195903094
0.07514000000000001,10.024485403424203
0.07515000000000001,10.024488746681987
0.07516,10.024491988804293
0.07517,10.02449512979112
0.07518000000000001,10.02449816964247
0.07519,10.02450110835834
0.0752,10.024503945938735
0.07521000000000001,10.02450668238365
0.07522000000000001,10.02450931769308
0.07523,10.024511851867041
0.07524,10.024514284905518
0.07525000000000001,10.02451661680852
0.07526000000000001,10.02451884757604
0.07527,10.024520977208082
0.07528,10.024523005704648
0.07529000000000001,10.024524933065733
0.0753,10.024526759291343
0.07531,10.024528484381472
0.07532000000000001,10.024530108336121
0.07533000000000001,10.024531631155295
0.07534,10.024533052838988
0.07535,10.024534373387203
0.07536000000000001,10.024535592799939
0.07537,10.024536711077198
0.07538,10.024537728218975
0.07539000000000001,10.024538644225277
0.07540000000000001,10.0245394590961
0.07541,10.024540172831447
0.07542,10.024540785431315
0.07543000000000001,10.0245412968957
0.07544000000000001,10.024541707224609
0.07545,10.024542016418039
0.07546,10.024542224475992
0.07547000000000001,10.024542331398466
0.07548,10.024542337185459
0.07549,10.024542241836976
0.07550000000000001,10.024542045353016
0.07551000000000001,10.024541747733572
0.07552,10.024541348978657
0.07553,10.024540849088261
0.07554000000000001,10.024540248062383
0.07555,10.02453954590103
0.07556,10.024538742604195
0.07557000000000001,10.024537838171884
0.07558000000000001,10.024536832604095
0.07559,10.024535725900828
0.0756,10.02453451806208
0.07561000000000001,10.024533209087858
0.07562,10.024531798978153
0.07563,10.024530287732969
0.07564000000000001,10.02452867535231
0.07565000000000001,10.024526961836173
0.07566,10.024525147184553
0.07567,10.02452323139746
0.07568000000000001,10.024521214474882
0.07569000000000001,10.024519096416832
0.0757,10.0245168772233
0.07571,10.024514556894292
0.07572000000000001,10.024512135429802
0.07573,10.024509612829835
0.07574,10.024506989094391
0.07575000000000001,10.024504264223465
0.07576000000000001,10.024501438217065
0.07577,10.024498511075185
0.07578,10.024495482797825
0.07579000000000001,10.024492353384986
0.0758,10.024489122836673
0.07581,10.024485791152877
0.07582000000000001,10.024482358333605
0.07583000000000001,10.024478824378852
0.07584,10.024475189288625
0.07585,10.024471453062915
0.07586000000000001,10.024467615701727
0.07587,10.02446367720506
0.07588,10.02445963757292
0.07589000000000001,10.024455496805295
0.07590000000000001,10.024451254902194
0.07591,10.024446911863617
0.07592,10.02444246768956
0.07593000000000001,10.024437922380022
0.07594000000000001,10.024433275935008
0.07595,10.024428528354514
0.07596,10.024423679638543
0.07597000000000001,10.024418729787092
0.07598,10.024413678800164
0.07599,10.024408526677757
0.07600000000000001,10.024403273419871
0.07601000000000001,10.024397919026509
0.07602,10.024392463497666
0.07603,10.024386906833344
0.07604000000000001,10.024381249033544
0.07605,10.024375490098269
0.07606,10.024369630027511
0.07607000000000001,10.024363668821275
0.07608000000000001,10.024357606479564
0.07609,10.02435144300237
0.0761,10.024345178389702
0.07611000000000001,10.024338812641554
0.07612000000000001,10.024332345757925
0.07613,10.02432577773882
0.07614,10.024319108584237
0.07615000000000001,10.024312338294173
0.07616,10.024305466868629
0.07617,10.024298494307613
0.07618000000000001,10.024291420611114
0.07619000000000001,10.024284245779137
0.0762,10.024276969811684
0.07621,10.02426959270875
0.07622000000000001,10.024262114470341
0.07623,10.024254535096448
0.07624,10.024246854587076
0.07625000000000001,10.024239072942233
0.07626000000000001,10.024231190161906
0.07627,10.024223206246102
0.07628,10.024215121194818
0.07629000000000001,10.024206935008058
0.0763,10.02419864768582
0.07631,10.0241902592281
0.07632000000000001,10.024181769634904
0.07633000000000001,10.024173178906228
0.07634,10.024164487042075
0.07635,10.024155694042442
0.07636000000000001,10.024146799907331
0.07637000000000001,10.024137804636743
0.07638,10.024128708230677
0.07639,10.02411951068913
0.07640000000000001,10.024110212012106
0.07641,10.0241008121996
0.07642,10.024091311251622
0.07643000000000001,10.024081709168161
0.07644000000000001,10.024072005949222
0.07645,10.024062201594806
0.07646,10.02405229610491
0.07647000000000001,10.02404228947954
0.07648,10.024032181718685
0.07649,10.024021972822355
0.07650000000000001,10.024011662790544
0.07651000000000001,10.024001251623258
0.07652,10.02399073932049
0.07653,10.023980125882247
0.07654000000000001,10.023969411308526
0.07655,10.023958595599323
0.07656,10.023947678754645
0.07657000000000001,10.023936660774487
0.07658000000000001,10.023925541658851
0.07659,10.02391432140773
0.0766,10.02390300002114
0.07661000000000001,10.023891577499068
0.07662000000000001,10.023880053841516
0.07663,10.023868429048486
0.07664,10.023856703119982
0.07665000000000001,10.023844876055993
0.07666,10.023832947856528
0.07667,10.023820918521587
0.07668000000000001,10.023808788051163
0.07669000000000001,10.023796556445262
0.0767,10.023784223703887
0.07671,10.023771789827027
0.07672000000000001,10.023759254814692
0.07673,10.023746618666877
0.07674,10.023733881383587
0.07675000000000001,10.023721042964816
0.07676000000000001,10.023708103410565
0.07677,10.023695062720837
0.07678,10.023681920895632
0.07679000000000001,10.023668677934948
0.07680000000000001,10.023655333838782
0.07681,10.023641888607141
0.07682,10.023628342240023
0.07683000000000001,10.023614694737422
0.07684,10.023600946099345
0.07685,10.023587096325787
0.07686000000000001,10.023573145416755
0.07687000000000001,10.023559093372242
0.07688,10.023544940192252
0.07689,10.023530685876782
0.07690000000000001,10.023516330425835
0.07691,10.023501873839407
0.07692,10.023487316117501
0.07693000000000001,10.023472657260118
0.07694000000000001,10.023457897267257
0.07695,10.02344303613892
0.07696,10.023428073875099
0.07697000000000001,10.023413010475801
0.07698,10.023397845941027
0.07699,10.02338258027077
0.07700000000000001,10.023367213465038
0.07701000000000001,10.023351745523831
0.07702,10.023336176447138
0.07703,10.023320506234969
0.07704000000000001,10.023304734887322
0.07705000000000001,10.023288862404197
0.07706,10.023272888785593
0.07707,10.02325681403151
0.07708000000000001,10.023240638141951
0.07709,10.023224361116911
0.0771,10.023207982956395
0.07711000000000001,10.0231915036604
0.07712000000000001,10.023174923228925
0.07713,10.023158241661973
0.07714,10.023141458959543
0.07715000000000001,10.023124575121631
0.07716,10.023107590148243
0.07717,10.023090504039377
0.07718000000000001,10.023073316795031
0.07719000000000001,10.023056028415207
0.0772,10.023038638899905
0.07721,10.023021148249123
0.07722000000000001,10.023003556462866
0.07723000000000001,10.022985863541127
0.07724,10.02296806948391
0.07725000000000001,10.022950174291218
0.07726000000000001,10.022932177963042
0.07727,10.022914080499394
0.07728,10.022895881900263
0.07729000000000001,10.022877582165654
0.07730000000000001,10.022859181295567
0.07731,10.022840679290002
0.07732,10.022822076148959
0.07733000000000001,10.022803371872435
0.07734,10.022784566460436
0.07735,10.022765659912956
0.07736000000000001,10.022746652229998
0.07737000000000001,10.02272754341156
0.07738,10.022708333457647
0.07739,10.022689022368253
0.07740000000000001,10.022669610143382
0.07741,10.022650096783032
0.07742,10.022630482287203
0.07743000000000001,10.022610766655895
0.07744000000000001,10.02259094988911
0.07745,10.022571031986846
0.07746,10.022551012949105
0.07747000000000001,10.022530892775883
0.07748000000000001,10.022510671467183
0.07749,10.022490349023006
0.0775,10.02246992544335
0.07751000000000001,10.022449400728213
0.07752,10.022428774877602
0.07753,10.02240804789151
0.07754000000000001,10.022387219769941
0.07755000000000001,10.02236629051289
0.07756,10.02234526012036
0.07757,10.022324128592357
0.07758000000000001,10.022302895928872
0.07759,10.022281562129914
0.0776,10.022260127195471
0.07761000000000001,10.022238591125548
0.07762000000000001,10.02221695392015
0.07763,10.022195215579277
0.07764,10.022173376102922
0.07765000000000001,10.022151435491088
0.07766,10.022129393743775
0.07767,10.022107250860985
0.07768000000000001,10.022085006842715
0.07769000000000001,10.022062661688969
0.0777,10.02204021539974
0.07771,10.022017667975039
0.07772000000000001,10.021995019414854
0.07773000000000001,10.021972269719194
0.07774,10.021949418888054
0.07775,10.021926466921437
0.07776000000000001,10.02190341381934
0.07777,10.021880259581765
0.07778,10.02185700420871
0.07779000000000001,10.021833647700179
0.07780000000000001,10.021810190056168
0.07781,10.02178663127668
0.07782,10.021762971361714
0.07783000000000001,10.021739210311267
0.07784,10.021715348125344
0.07785,10.021691384803939
0.07786000000000001,10.021667320347058
0.07787000000000001,10.021643154754697
0.07788,10.02161888802686
0.07789,10.021594520163543
0.07790000000000001,10.021570051164746
0.07791000000000001,10.021545481030476
0.07792,10.021520809760723
0.07793000000000001,10.02149603735549
0.07794000000000001,10.021471163814782
0.07795,10.021446189138594
0.07796,10.021421113326928
0.07797000000000001,10.021395936379784
0.07798000000000001,10.02137065829716
0.07799,10.02134527907906
0.078,10.021319798725479
0.07801000000000001,10.021294217236418
0.07802,10.021268534611883
0.07803,10.021242750851869
0.07804000000000001,10.021216865956374
0.07805000000000001,10.021190879925404
0.07806,10.021164792758949
0.07807,10.02113860445702
0.07808000000000001,10.021112315019614
0.07809,10.021085924446728
0.0781,10.021059432738362
0.07811000000000001,10.02103283989452
0.07812000000000001,10.021006145915198
0.07813,10.020979350800397
0.07814,10.020952454550121
0.07815000000000001,10.020925457164363
0.07816000000000001,10.020898358643127
0.07817,10.020871158986413
0.07818,10.020843858194219
0.07819000000000001,10.02081645626655
0.0782,10.0207889532034
0.07821,10.020761349004772
0.07822000000000001,10.020733643670663
0.07823000000000001,10.020705837201078
0.07824,10.020677929596015
0.07825,10.020649920855474
0.07826000000000001,10.020621810979453
0.07827,10.020593599967956
0.07828,10.020565287820979
0.07829000000000001,10.020536874538525
0.07830000000000001,10.020508360120589
0.07831,10.020479744567176
0.07832,10.020451027878284
0.07833000000000001,10.020422210053916
0.07834,10.020393291094067
0.07835,10.020364270998739
0.07836000000000001,10.020335149767936
0.07837000000000001,10.020305927401653
0.07838,10.02027660389989
0.07839,10.020247179262649
0.07840000000000001,10.02021765348993
0.07841000000000001,10.020188026581733
0.07842,10.020158298538059
0.07843,10.020128469358905
0.07844000000000001,10.02009853904427
0.07845,10.020068507594159
0.07846,10.020038375008568
0.07847000000000001,10.0200081412875
0.07848000000000001,10.019977806430955
0.07849,10.01994737043893
0.0785,10.019916833311424
0.07851000000000001,10.019886195048445
0.07852,10.019855455649981
0.07853,10.019824615116043
0.07854000000000001,10.019800233136309
0.07855000000000001,10.019788279908433
0.07856,10.019776320408448
0.07857,10.019764354636353
0.07858000000000001,10.019752382592147
0.07859000000000001,10.019740404275833
0.0786,10.019728419687407
0.07861000000000001,10.01971642882687
0.07862000000000001,10.019704431694226
0.07863,10.019692428289469
0.07864,10.019680418612603
0.07865000000000001,10.019668402663626
0.07866000000000001,10.019656380442537
0.07867,10.019644351949342
0.07868,10.019632317184035
0.07869000000000001,10.019620276146618
0.0787,10.019608228837091
0.07871,10.019596175255455
0.07872000000000001,10.019584115401706
0.07873000000000001,10.019572049275851
0.07874,10.019559976877884
0.07875,10.019547898207806
0.07876000000000001,10.019535813265618
0.07877,10.019523722051321
0.07878,10.019511624564913
0.07879000000000001,10.019499520806397
0.07880000000000001,10.019487410775763
0.07881,10.019475294473029
0.07882,10.01946317189818
0.07883000000000001,10.019451043051223
0.07884000000000001,10.019438907932152
0.07885,10.019426766540976
0.07886,10.019414618877684
0.07887000000000001,10.019402464942285
0.07888,10.019390304734777
0.07889,10.01937813825516
0.07890000000000001,10.019365965503427
0.07891000000000001,10.01935378647959
0.07892,10.019341601183639
0.07893,10.019329409615578
0.07894000000000001,10.019317211775407
0.07895,10.01930500766313
0.07896,10.01929279727874
0.07897000000000001,10.01928058062224
0.07898000000000001,10.01926835769363
0.07899,10.019256128492907
0.079,10.019243893020079
0.07901000000000001,10.019231651275138
0.07902,10.019219403258086
0.07903,10.01920714896893
0.07904000000000001,10.019194888407656
0.07905000000000001,10.019182621574274
0.07906,10.019170348468784
0.07907,10.019158069091183
0.07908000000000001,10.01914578344147
0.07909000000000001,10.01913349151965
0.0791,10.01912119332572
0.07911,10.019108888859675
0.07912000000000001,10.019096578121523
0.07913,10.019084261111262
0.07914,10.019071937828889
0.07915000000000001,10.019059608274409
0.07916000000000001,10.019047272447814
0.07917,10.019034930349111
0.07918,10.019022581978298
0.07919000000000001,10.019010227335377
0.0792,10.018997866420344
0.07921,10.018985499233201
0.07922000000000001,10.018973125773945
0.07923000000000001,10.018960746042584
0.07924,10.018948360039108
0.07925,10.018935967763529
0.07926000000000001,10.018923569215834
0.07927000000000001,10.01891116439603
0.07928,10.018898753304116
0.07929000000000001,10.018886335940094
0.07930000000000001,10.01887391230396
0.07931,10.018861482395714
0.07932,10.01884904621536
0.07933000000000001,10.018836603762894
0.07934000000000001,10.018824155038322
0.07935,10.018811700041635
0.07936,10.018799238772841
0.07937000000000001,10.018786771231937
0.07938,10.018774297418924
0.07939,10.018761817333795
0.07940000000000001,10.018749330976561
0.07941000000000001,10.018736838347214
0.07942,10.018724339445761
0.07943,10.018711834272194
0.07944000000000001,10.018699322826519
0.07945,10.018686805108734
0.07946,10.01867428111884
0.07947000000000001,10.018661750856834
0.07948000000000001,10.018649214322712
0.07949,10.018636671516491
0.0795,10.018624122438151
0.07951000000000001,10.018611567087703
0.07952000000000001,10.018599005465148
0.07953,10.01858643757048
0.07954,10.018573863403706
0.07955000000000001,10.01856128296482
0.07956,10.01854869625382
0.07957,10.018536103270716
0.07958000000000001,10.018523504015494
0.07959000000000001,10.018510898488168
0.0796,10.01849828668873
0.07961,10.018485668617183
0.07962000000000001,10.018473044273524
0.07963,10.018460413657758
0.07964,10.018447776769879
0.07965000000000001,10.018435133609891
0.07966000000000001,10.018422484177794
0.07967,10.018409828473585
0.07968,10.018397166497264
0.07969000000000001,10.018384498248839
0.07970000000000001,10.018371823728298
0.07971,10.018359142935648
0.07972000000000001,10.018346455870887
0.07973000000000001,10.018333762534024
0.07974,10.01832106292504
0.07975,10.018308357043951
0.07976000000000001,10.01829564489075
0.07977000000000001,10.018282926465444
0.07978,10.018270201768024
0.07979,10.018257470798494
0.07980000000000001,10.018244733556855
0.07981,10.018231990043104
0.07982,10.018219240257244
0.07983000000000001,10.018206484199272
0.07984000000000001,10.018193721869192
0.07985,10.018180953267004
0.07986,10.0181681783927
0.07987000000000001,10.018155397246291
0.07988,10.01814260982777
0.07989,10.018129816137138
0.07990000000000001,10.018117016174395
0.07991000000000001,10.018104209939548
0.07992,10.018091397432585
0.07993,10.018078578653514
0.07994000000000001,10.018065753602327
0.07995000000000001,10.018052922279034
0.07996,10.018040084683637
0.07997000000000001,10.018027240816124
0.07998000000000001,10.018014390676502
0.07999,10.018001534264771
0.08,10.017988671580929
0.08001000000000001,10.017975802624973
0.08002000000000001,10.017962927396912
0.08003,10.01795004589674
0.08004,10.01793715812446
0.08005000000000001,10.017924264080063
0.08006,10.01791136376356
0.08007,10.017898457174946
0.08008000000000001,10.017885544314225
0.08009000000000001,10.01787262518139
0.0801,10.017859699776448
0.08011,10.017846768099393
0.08012000000000001,10.017833830150229
0.08013,10.017820885928955
0.08014,10.01780793543557
0.08015000000000001,10.017794978670077
0.08016000000000001,10.017782015632472
0.08017,10.01776904632276
0.08018,10.017756070740933
0.08019000000000001,10.017743088886998
0.08020000000000001,10.017730100760954
0.08021,10.017717106362799
0.08022,10.017704105692536
0.08023000000000001,10.01769109875016
0.08024,10.017678085535676
0.08025,10.01766506604908
0.08026000000000001,10.017652040290374
0.08027000000000001,10.01763900825956
0.08028,10.017625969956633
0.08029,10.017612925381599
0.08030000000000001,10.01759987453445
0.08031,10.017586817415197
0.08032,10.01757375402383
0.08033000000000001,10.017560684360353
0.08034000000000001,10.017547608424767
0.08035,10.01753452621707
0.08036,10.017521437737262
0.08037000000000001,10.017508342985344
0.08038000000000001,10.017495241961319
0.08039,10.01748213466518
0.08040000000000001,10.017469021096934
0.08041000000000001,10.017455901256579
0.08042,10.01744277514411
0.08043,10.017429642759533
0.08044000000000001,10.017416504102846
0.08045000000000001,10.017403359174045
0.08046,10.017390207973138
0.08047,10.017377050500121
0.08048000000000001,10.01736388675499
0.08049,10.017350716737754
0.0805,10.017337540448407
0.08051000000000001,10.017324357886949
0.08052000000000001,10.017311169053379
0.08053,10.0172979739477
0.08054,10.017284772569914
0.08055000000000001,10.017271564920014
0.08056,10.017258350998004
0.08057,10.017245130803886
0.08058000000000001,10.017231904337654
0.08059000000000001,10.017218671599316
0.0806,10.017205432588865
0.08061,10.017192187306307
0.08062000000000001,10.017178935751636
0.08063000000000001,10.017165677924858
0.08064,10.017152413825967
0.08065000000000001,10.017139143454967
0.08066000000000001,10.017125866811856
0.08067,10.017112583896637
0.08068,10.017099294709306
0.08069000000000001,10.017085999249865
0.08070000000000001,10.017072697518314
0.08071,10.017059389514655
0.08072,10.017046075238882
0.08073000000000001,10.017032754691
0.08074,10.017019427871007
0.08075,10.01700609477891
0.08076000000000001,10.016992755414698
0.08077000000000001,10.016979409778374
0.08078,10.016966057869945
0.08079,10.016952699689401
0.08080000000000001,10.01693933523675
0.08081,10.016925964511987
0.08082,10.016912587515117
0.08083000000000001,10.016899204246133
0.08084000000000001,10.016885814705041
0.08085,10.01687241889184
0.08086,10.016859016806526
0.08087000000000001,10.016845608449103
0.08088000000000001,10.016832193819571
0.08089,10.016818772917926
0.0809,10.016805345744174
0.08091000000000001,10.016791912298313
0.08092,10.016778472580338
0.08093,10.016765026590253
0.08094000000000001,10.01675157432806
0.08095000000000001,10.016738115793757
0.08096,10.016724650987342
0.08097,10.01671117990882
0.08098000000000001,10.016697702558185
0.08099,10.016684218935444
0.081,10.016670729040586
0.08101000000000001,10.016657232873625
0.08102000000000001,10.016643730434549
0.08103,10.016630221723366
0.08104,10.016616706740066
0.08105000000000001,10.016603185484664
0.08106000000000001,10.01658965795715
0.08107,10.016576124157522
0.08108000000000001,10.016562584085788
0.08109000000000001,10.016549037741944
0.0811,10.016535485125987
0.08111,10.01652192623792
0.08112000000000001,10.016508361077745
0.08113000000000001,10.016494789645462
0.08114,10.016481211941066
0.08115,10.016467627964557
0.08116000000000001,10.016454037715944
0.08117,10.016440441195217
0.08118,10.01642683840238
0.08119000000000001,10.016413229337429
0.08120000000000001,10.016399614000376
0.08121,10.016385992391209
0.08122,10.016372364509932
0.08123000000000001,10.016358730356545
0.08124,10.016345089931049
0.08125,10.01633144323344
0.08126000000000001,10.016317790263724
0.08127000000000001,10.016304131021895
0.08128,10.016290465507959
0.08129,10.01627679372191
0.08130000000000001,10.016263115663753
0.08131000000000001,10.016249431333485
0.08132,10.016235740731107
0.08133000000000001,10.016222043856617
0.08134000000000001,10.016208340710023
0.08135,10.016194631291313
0.08136,10.016180915600492
0.08137000000000001,10.016167193637564
0.08138000000000001,10.016153465402528
0.08139,10.016139730895375
0.0814,10.016125990116118
0.08141000000000001,10.016112243064748
0.08142,10.016098489741271
0.08143,10.016084730145678
0.08144000000000001,10.016070964277981
0.08145000000000001,10.01605719213817
0.08146,10.01604341372625
0.08147,10.016029629042222
0.08148000000000001,10.016015838086082
0.08149,10.016002040857831
0.0815,10.015988237357472
0.08151000000000001,10.015974427585
0.08152000000000001,10.015960611540416
0.08153,10.01594678922373
0.08154,10.01593296063493
0.08155000000000001,10.015919125774019
0.08156000000000001,10.015905284640995
0.08157,10.015891437235867
0.08158,10.015877583558623
0.08159000000000001,10.015863723609273
0.0816,10.015849857387812
0.08161,10.015835984894242
0.08162000000000001,10.01582210612856
0.08163000000000001,10.015808221090765
0.08164,10.015794329780865
0.08165,10.015780432198852
0.08166000000000001,10.015766528344729
0.08167,10.015752618218498
0.08168,10.015738701820156
0.08169000000000001,10.015724779149702
0.08170000000000001,10.015710850207139
0.08171,10.015696914992468
0.08172,10.015682973505683
0.08173000000000001,10.01566902574679
0.08174000000000001,10.015655071715788
0.08175,10.015641111412677
0.08176000000000001,10.01562714483745
0.08177000000000001,10.015613171990118
0.08178,10.015599192870678
0.08179,10.01558520747912
0.08180000000000001,10.015571215815461
0.08181000000000001,10.015557217879682
0.08182,10.0155432136718
0.08183,10.015529203191807
0.08184000000000001,10.015515186439702
0.08185,10.015501163415488
0.08186,10.015487134119162
0.08187000000000001,10.01547309855073
0.08188000000000001,10.015459056710181
0.08189,10.015445008597526
0.0819,10.015430954212764
0.08191000000000001,10.015416893555889
0.08192,10.015402826626902
0.08193,10.015388753425807
0.08194000000000001,10.015374673952604
0.08195000000000001,10.015360588207287
0.08196,10.01534649618986
0.08197,10.015332397900325
0.08198000000000001,10.015318293338677
0.08199000000000001,10.015304182504924
0.082,10.015290065399055
0.08201000000000001,10.015275942021082
0.08202000000000001,10.015261812370992
0.08203,10.015247676448798
0.08204,10.015233534254492
0.08205000000000001,10.015219385788074
0.08206000000000001,10.015205231049546
0.08207,10.015191070038911
0.08208,10.015176902756165
0.08209000000000001,10.015162729201306
0.0821,10.015148549374336
0.08211,10.015134363275262
0.08212000000000001,10.015120170904073
0.08213000000000001,10.015105972260773
0.08214,10.015091767345368
0.08215,10.01507755615785
0.08216000000000001,10.015063338698221
0.08217,10.015049114966484
0.08218,10.015034884962635
0.08219000000000001,10.015020648686676
0.08220000000000001,10.015006406138609
0.08221,10.014992157318428
0.08222,10.01497790222614
0.08223000000000001,10.01496364086174
0.08224000000000001,10.014949373225232
0.08225,10.014935099316615
0.08226000000000001,10.014920819135886
0.08227000000000001,10.014906532683044
0.08228,10.014892239958096
0.08229,10.014877940961036
0.08230000000000001,10.014863635691865
0.08231000000000001,10.014849324150585
0.08232,10.014835006337195
0.08233,10.014820682251695
0.08234000000000001,10.014806351894086
0.08235,10.014792015264366
0.08236,10.014777672362536
0.08237000000000001,10.014763323188593
0.08238000000000001,10.014748967742543
0.08239,10.014734606024382
0.0824,10.014720238034112
0.08241000000000001,10.01470586377173
0.08242000000000001,10.01469148323724
0.08243,10.014677096430638
0.08244000000000001,10.014662703351927
0.08245000000000001,10.014648304001105
0.08246,10.014633898378177
0.08247,10.014619486483133
0.08248000000000001,10.014605068315978
0.08249000000000001,10.014590643876717
0.0825,10.014576213165347
0.08251,10.014561776181862
0.08252000000000001,10.014547332926268
0.08253,10.014532883398571
0.08254,10.014518427598757
0.08255000000000001,10.014503965526833
0.08256000000000001,10.0144894971828
0.08257,10.014475022566659
0.08258,10.014460541678401
0.08259000000000001,10.01444605451804
0.0826,10.014431561085564
0.08261,10.014417061380984
0.08262000000000001,10.01440255540429
0.08263000000000001,10.014388043155485
0.08264,10.014373524634573
0.08265,10.01435899984155
0.08266000000000001,10.014344468776414
0.08267000000000001,10.01432993143917
0.08268,10.014315387829816
0.08269000000000001,10.014300837948351
0.08270000000000001,10.014286281794776
0.08271,10.014271719369093
0.08272,10.014257150671298
0.08273000000000001,10.014242575701394
0.08274000000000001,10.014227994459377
0.08275,10.014213406945252
0.08276,10.014198813159018
0.08277000000000001,10.014184213100673
0.08278,10.014169606770217
0.08279,10.01415499416765
0.08280000000000001,10.014140375292975
0.08281000000000001,10.01412575014619
0.08282,10.014111118727294
0.08283,10.014096481036288
0.08284000000000001,10.01408183707317
0.08285000000000001,10.014067186837947
0.08286,10.01405253033061
