% Model,COMSOL_3D_CNN_Design_3_Phase_1.mph
% Version,COMSOL 6.3.0.290
% Date,"Dec 25 2025, 16:48"
% Table,Table 1 - Surface Average 1
% Time (s),c_Outlet (mol/m^3)
26.1833857,0.0013147925084030971
26.2000524,0.0013057220071831417
26.2167191,0.001296556066656057
26.2333858,0.0012872946868218397
26.2500525,0.0012779378676804922
26.2667192,0.001268485609232011
26.2833859,0.0012589379114764008
26.3000526,0.0012494868580430825
26.3167193,0.0012401657136068228
26.333386,0.0012308107212027632
26.3500527,0.0012214218808309074
26.3667194,0.0012119991924912504
26.3833861,0.0012025426561837968
26.4000528,0.0011930522719085432
26.4167195,0.0011835280396654923
26.4333862,0.001173969959454641
26.4500529,0.0011643780312759933
26.466719599999998,0.001154752255129547
26.4833863,0.0011450926310153002
26.500052999999998,0.001135723422507498
26.5167197,0.0011263722795723998
26.533386399999998,0.001117039111228314
26.5500531,0.0011077239174752365
26.566719799999998,0.0010984266983131723
26.5833865,0.001089147453742116
26.600053199999998,0.0010798861837620726
26.6167199,0.001070642888373038
26.633386599999998,0.001061417567575016
26.6500533,0.0010522102213680025
26.666719999999998,0.0010430208497520018
26.6833867,0.001033956620090655
26.700053399999998,0.0010250533990661275
26.7167201,0.0010162052720521157
26.733386799999998,0.0010074122390486228
26.7500535,9.986743000556457E-4
26.766720199999998,9.899914550731876E-4
26.7833869,9.81363704101245E-4
26.8000536,9.727910471398219E-4
26.8167203,9.642734841889135E-4
26.833387,9.558110152485251E-4
26.8500537,9.474036403186516E-4
26.8667204,9.390513593992973E-4
26.8833871,9.308765988629348E-4
26.9000538,9.227816742700248E-4
26.9167205,9.147622216198028E-4
26.9333872,9.068182409122724E-4
26.9500539,8.989497321474302E-4
26.9667206,8.911566953252788E-4
26.9833873,8.834391304458156E-4
27.000054,8.757970375090444E-4
27.0167207,8.682304165149608E-4
27.0333874,8.607392674635687E-4
27.0500541,8.533235903548647E-4
27.0667208,8.460010377199408E-4
27.0833875,8.387808426776932E-4
27.1000542,8.316427636517041E-4
27.1167209,8.245868006419701E-4
27.1333876,8.176129536484946E-4
27.1500543,8.107212226712746E-4
27.166721,8.039116077103129E-4
27.1833877,7.971841087656063E-4
27.2000544,7.905387258371581E-4
27.2167211,7.839754589249655E-4
27.2333878,7.774943080290308E-4
27.2500545,7.710952731493517E-4
27.2667212,7.647461783650822E-4
27.2833879,7.584712380646143E-4
27.3000546,7.522728274531024E-4
27.316721299999998,7.461509465305454E-4
27.333388,7.401055952969412E-4
27.350054699999998,7.341367737522933E-4
27.3667214,7.282444818965989E-4
27.383388099999998,7.224287197298598E-4
27.4000548,7.166894872520745E-4
27.416721499999998,7.110267844632448E-4
27.4333882,7.054406113633686E-4
27.450054899999998,6.998982037371745E-4
27.4667216,6.943751323248739E-4
27.483388299999998,6.889150964986918E-4
27.500055,6.835180962586249E-4
27.516721699999998,6.781841316046762E-4
27.5333884,6.729132025368432E-4
27.550055099999998,6.677053090551279E-4
27.5667218,6.625604511595289E-4
27.583388499999998,6.574786288500473E-4
27.6000552,6.524598421266813E-4
27.616721899999998,6.475040909894337E-4
27.6333886,6.426113754383014E-4
27.6500553,6.377185568599796E-4
27.666722,6.328700509050743E-4
27.6833887,6.280731280725916E-4
27.7000554,6.233277883625295E-4
27.7167221,6.186340317748895E-4
27.7333888,6.139918583096708E-4
27.7500555,6.094012679668736E-4
27.7667222,6.048622607464976E-4
27.7833889,6.003748366485439E-4
27.8000556,5.959389956730105E-4
27.8167223,5.915547378198994E-4
27.833389,5.87189374737558E-4
27.8500557,5.828098058395825E-4
27.8667224,5.784669655328893E-4
27.8833891,5.741608538174813E-4
27.9000558,5.698914706933559E-4
27.9167225,5.656588161605156E-4
27.9333892,5.614628902189581E-4
27.9500559,5.573036928686855E-4
27.9667226,5.531812241096956E-4
27.9833893,5.490954839419904E-4
28.000056,5.450464723655683E-4
28.0167227,5.410341893804308E-4
28.0333894,5.370013749870769E-4
28.0500561,5.329852547315356E-4
28.0667228,5.289949932799934E-4
28.0833895,5.250305906324521E-4
28.1000562,5.210920467889105E-4
28.1167229,5.171793617493695E-4
28.1333896,5.132925355138282E-4
28.1500563,5.094315680822876E-4
28.166722999999998,5.055964594547472E-4
28.1833897,5.017872096312061E-4
28.200056399999998,4.980038186116662E-4
28.2167231,4.942380697171354E-4
28.233389799999998,4.904789619444648E-4
28.2500565,4.867415514903256E-4
28.266723199999998,4.8302583835471973E-4
28.2833899,4.793318225376453E-4
28.300056599999998,4.756595040391041E-4
28.3167233,4.720088828590946E-4
28.333389999999998,4.6837995899761797E-4
28.3500567,4.647727324546732E-4
28.366723399999998,4.611872032302618E-4
28.3833901,4.576233713243818E-4
28.400056799999998,4.5408123673703504E-4
28.4167235,4.505472837147352E-4
28.433390199999998,4.4702951275955226E-4
28.4500569,4.4353074882674093E-4
28.466723599999998,4.4005099191630267E-4
28.4833903,4.3659024202823615E-4
28.500056999999998,4.331484991625428E-4
28.5167237,4.2972576331922114E-4
28.5333904,4.263220344982728E-4
28.5500571,4.229373126996959E-4
28.5667238,4.195715979234926E-4
28.5833905,4.162248901696605E-4
28.6000572,4.1289512933741934E-4
28.6167239,4.095787173261398E-4
28.6333906,4.0628013494908345E-4
28.6500573,4.029993822062489E-4
28.666724,3.9973645909763755E-4
28.6833907,3.9649136562324843E-4
28.7000574,3.9326410178308223E-4
28.7167241,3.9005466757713764E-4
28.7333908,3.868630630054164E-4
28.7500575,3.836892880679171E-4
28.7667242,3.80533342764641E-4
28.7833909,3.773952270955868E-4
28.8000576,3.742973536449404E-4
28.8167243,3.7122788301234447E-4
28.833391,3.6818092952719465E-4
28.8500577,3.651564931894901E-4
28.8667244,3.621545739992319E-4
28.8833911,3.591751719564188E-4
28.9000578,3.562182870610518E-4
28.9167245,3.5328391931313026E-4
28.9333912,3.503720687126548E-4
28.9500579,3.474827352596245E-4
28.9667246,3.446159189540404E-4
28.9833913,3.417835688295269E-4
29.000058,3.3901281637246976E-4
29.016724699999997,3.362724095499157E-4
29.0333914,3.335623483618643E-4
29.050058099999998,3.3088263280831677E-4
29.0667248,3.282332628892718E-4
29.083391499999998,3.256142386047307E-4
29.1000582,3.230255599546924E-4
29.116724899999998,3.2046722693915763E-4
29.1333916,3.179392395581256E-4
29.150058299999998,3.1544159781159744E-4
29.166725,3.129743016995719E-4
29.183391699999998,3.1056521630153035E-4
29.2000584,3.082015734345419E-4
29.216725099999998,3.0587441367648844E-4
29.2333918,3.035837370273688E-4
29.250058499999998,3.013295434871841E-4
29.2667252,2.991118330559334E-4
29.283391899999998,2.969306057336177E-4
29.3000586,2.9478586152023573E-4
29.316725299999998,2.926776004157888E-4
29.333392,2.9060582242027586E-4
29.350058699999998,2.885705275336978E-4
29.3667254,2.86579369649739E-4
29.3833921,2.846550738242721E-4
29.4000588,2.827731290663403E-4
29.4167255,2.809335353759445E-4
29.4333922,2.791362927530839E-4
29.4500589,2.7738140119775974E-4
29.4667256,2.756688607099704E-4
29.4833923,2.73998671289717E-4
29.500059,2.723708329369991E-4
29.5167257,2.70785345651817E-4
29.5333924,2.692422094341702E-4
29.5500591,2.6774142428405943E-4
29.5667258,2.6630277805388694E-4
29.5833925,2.649187347662244E-4
29.6000592,2.635816440091096E-4
29.6167259,2.622915057825432E-4
29.6333926,2.610483200865246E-4
29.6500593,2.5985208692105437E-4
29.666726,2.5870280628613197E-4
29.6833927,2.576004781817574E-4
29.7000594,2.5654510260793095E-4
29.7167261,2.5553667956465287E-4
29.7333928,2.545752090519226E-4
29.7500595,2.536586284852426E-4
29.7667262,2.527787977206746E-4
29.7833929,2.5194401624815813E-4
29.8000596,2.511542840676927E-4
29.8167263,2.504096011792791E-4
29.833393,2.4970996758291644E-4
29.8500597,2.490553832786055E-4
29.866726399999997,2.484458482663456E-4
29.8833931,2.4788136254613713E-4
29.900059799999998,2.4736192611798013E-4
29.9167265,2.4688753898187426E-4
29.933393199999998,2.4645820113781996E-4
29.9500599,2.4605100142859824E-4
29.966726599999998,2.4567269630617163E-4
29.9833933,2.4533379996441776E-4
30.000059999999998,2.4503431240333664E-4
30.0167267,2.4477423362292836E-4
30.033393399999998,2.445535636231927E-4
30.0500601,2.443723024041299E-4
30.066726799999998,2.4423044996573986E-4
30.0833935,2.441280063080226E-4
30.100060199999998,2.4406497143097817E-4
30.1167269,2.4404134533460628E-4
30.133393599999998,2.4404916232279567E-4
30.1500603,2.440453116135599E-4
30.166726999999998,2.4407165506200516E-4
30.1833937,2.441281926681314E-4
30.200060399999998,2.4421492443193885E-4
30.2167271,2.443318503534272E-4
30.233393799999998,2.444789704325967E-4
30.2500605,2.4465628466944725E-4
30.2667272,2.44863793063979E-4
30.2833939,2.4510149561619165E-4
30.3000606,2.453693923260855E-4
30.3167273,2.4566748319366025E-4
30.333394,2.459545387962022E-4
30.3500607,2.462387589607974E-4
30.3667274,2.465423938331113E-4
30.3833941,2.46865443413144E-4
30.4000608,2.472079077008954E-4
30.4167275,2.4756978669636577E-4
30.4333942,2.4795108039955485E-4
30.4500609,2.483517888104628E-4
30.4667276,2.487719119290894E-4
30.4833943,2.4921144975543493E-4
30.500061,2.496704022894991E-4
30.5167277,2.5014110515944956E-4
30.5333944,2.505633726051745E-4
30.5500611,2.509932008729785E-4
30.5667278,2.514305899628615E-4
30.5833945,2.518755398748233E-4
30.6000612,2.5232805060886434E-4
30.6167279,2.5278812216498434E-4
30.6333946,2.532557545431833E-4
30.6500613,2.5373094774346126E-4
30.666728,2.542137017658184E-4
30.6833947,2.5470401661025415E-4
30.7000614,2.5520189227676944E-4
30.7167281,2.5567239350837424E-4
30.7333948,2.561186961679964E-4
30.750061499999997,2.5656282596521886E-4
30.7667282,2.570047829000412E-4
30.783394899999998,2.5744456697246367E-4
30.8000616,2.578821781824865E-4
30.816728299999998,2.5831761653010934E-4
30.833395,2.5875088201533216E-4
30.850061699999998,2.591819746381554E-4
30.8667284,2.596108943985785E-4
30.883395099999998,2.6003764129660183E-4
30.9000618,2.604596338593086E-4
30.916728499999998,2.6084401686704496E-4
30.9333952,2.612202242479762E-4
30.950061899999998,2.6158825600210194E-4
30.9667286,2.619481121294228E-4
30.983395299999998,2.6229979262993794E-4
31.000062,2.626432975036484E-4
31.016728699999998,2.629786267505533E-4
31.0333954,2.6330578037065305E-4
31.050062099999998,2.636247583639476E-4
31.0667288,2.639355607304367E-4
31.083395499999998,2.642381874701206E-4
31.1000622,2.6451927156200835E-4
31.1167289,2.6477839303532707E-4
31.1333956,2.650253544004394E-4
31.1500623,2.6526015565734543E-4
31.166729,2.6548279680604523E-4
31.1833957,2.656932778465385E-4
31.2000624,2.6589159877882533E-4
31.2167291,2.6607775960290605E-4
31.2333958,2.662517603187802E-4
31.2500625,2.6641360092644815E-4
31.2667292,2.6656328142590985E-4
31.2833959,2.667007813175741E-4
31.3000626,2.6682554095599755E-4
31.3167293,2.669380450919331E-4
31.333396,2.670382937253807E-4
31.3500627,2.671262868563407E-4
31.3667294,2.6720202448481264E-4
31.3833961,2.672655066107969E-4
31.4000628,2.67316733234293E-4
31.4167295,2.673557043553013E-4
31.4333962,2.673824199738219E-4
31.4500629,2.673968800898546E-4
31.4667296,2.673990847033994E-4
31.4833963,2.6739688432120685E-4
31.500063,2.673916226693775E-4
31.5167297,2.673766202515615E-4
31.5333964,2.6735187706775873E-4
31.5500631,2.6731739311796883E-4
31.5667298,2.672731684021925E-4
31.5833965,2.672192029204291E-4
31.600063199999997,2.67155496672679E-4
31.6167299,2.67082049658942E-4
31.633396599999998,2.6699886187921823E-4
31.6500633,2.6690593333350744E-4
31.666729999999998,2.6680326904455907E-4
31.6833967,2.6671922771843217E-4
31.700063399999998,2.66629977779408E-4
31.7167301,2.66535519227486E-4
31.733396799999998,2.6643585206266693E-4
31.7500635,2.6633097628495E-4
31.766730199999998,2.662208918943357E-4
31.7833969,2.661055988908242E-4
31.800063599999998,2.659850972744151E-4
31.8167303,2.658593870451082E-4
31.833396999999998,2.657284682029045E-4
31.8500637,2.655923407478027E-4
31.866730399999998,2.654631310641287E-4
31.8833971,2.6534486928739823E-4
31.900063799999998,2.652255945877187E-4
31.9167305,2.651053069650898E-4
31.933397199999998,2.6498400641951163E-4
31.9500639,2.64861692950984E-4
31.966730599999998,2.6473836655950745E-4
31.9833973,2.646140272450815E-4
32.000064,2.6448867500770604E-4
32.0167307,2.6436230984738145E-4
32.0333974,2.6423493176410784E-4
32.0500641,2.641065407578845E-4
32.0667308,2.639997654095352E-4
32.0833975,2.6389653703887264E-4
32.1000642,2.6379606018953403E-4
32.1167309,2.636983348615191E-4
32.1333976,2.636033610548285E-4
32.1500643,2.635111387694619E-4
32.166731,2.634216680054191E-4
32.1833977,2.633349487627005E-4
32.2000644,2.632509810413056E-4
32.2167311,2.631697648412348E-4
32.2333978,2.6309130016248804E-4
32.2500645,2.6302144270688965E-4
32.2667312,2.629632392470092E-4
32.2833979,2.6290998872604204E-4
32.3000646,2.6286169114398815E-4
32.3167313,2.6281834650084755E-4
32.333398,2.627799547966204E-4
32.3500647,2.627465160313063E-4
32.3667314,2.627180302049056E-4
32.3833981,2.6269449731741826E-4
32.4000648,2.626759173688443E-4
32.4167315,2.626622903591835E-4
32.4333982,2.6265361628843593E-4
32.4500649,2.6265907037345977E-4
32.466731599999996,2.626717418804844E-4
32.4833983,2.6269095839269034E-4
32.500065,2.627167199100778E-4
32.5167317,2.627490264326468E-4
32.533398399999996,2.6278787796039726E-4
32.5500651,2.628332744933293E-4
32.5667318,2.628852160314428E-4
32.5833985,2.6294370257473783E-4
32.600065199999996,2.6300873412321427E-4
32.6167319,2.63080310676872E-4
32.6333986,2.6316075649943636E-4
32.6500653,2.632517970064097E-4
32.666731999999996,2.633503385705267E-4
32.6833987,2.6345638119178714E-4
32.7000654,2.6356992487019135E-4
32.7167321,2.6369096960573865E-4
32.733398799999996,2.6381951539842965E-4
32.7500655,2.639555622482642E-4
32.7667322,2.6409911015524236E-4
32.7833989,2.64250159119364E-4
32.800065599999996,2.6440870914062897E-4
32.8167323,2.6457476021903763E-4
32.833399,2.647539470372186E-4
32.8500657,2.6494230193663146E-4
32.8667324,2.651391793335033E-4
32.8833991,2.6534457922783365E-4
32.9000658,2.6555850161962306E-4
32.9167325,2.65780946508871E-4
32.9333992,2.660119138955776E-4
32.9500659,2.662514037797431E-4
32.9667326,2.6649941616136726E-4
32.9833993,2.667559510404502E-4
33.000066,2.670210084169918E-4
33.0167327,2.672990398256E-4
33.0333994,2.675945353937151E-4
33.0500661,2.67900573567025E-4
33.0667328,2.6821715434552915E-4
33.0833995,2.685442777292281E-4
33.1000662,2.688819437181213E-4
33.1167329,2.692301523122096E-4
33.1333996,2.6958890351149204E-4
33.1500663,2.6995819731596917E-4
33.166733,2.703380337256408E-4
33.1833997,2.7072841274050695E-4
33.2000664,2.711293343605676E-4
33.2167331,2.715556347075454E-4
33.2333998,2.719976575149891E-4
33.2500665,2.724530375435561E-4
33.2667332,2.729217747932457E-4
33.2833999,2.734038692640586E-4
33.3000666,2.738993209559944E-4
33.316733299999996,2.744081298690533E-4
33.3334,2.7493029600323554E-4
33.3500667,2.7546581935854045E-4
33.3667334,2.760146999349687E-4
33.383400099999996,2.765769377325196E-4
33.4000668,2.771613553018392E-4
33.4167335,2.777797219117188E-4
33.4334002,2.784159072368483E-4
33.450066899999996,2.790699112772277E-4
33.4667336,2.797417340328575E-4
33.4834003,2.804313755037376E-4
33.500067,2.811388356898676E-4
33.516733699999996,2.818641145912476E-4
33.5334004,2.826072122078779E-4
33.5500671,2.833681285397583E-4
33.5667338,2.841468635868887E-4
33.583400499999996,2.849434173492692E-4
33.6000672,2.857841996447899E-4
33.6167339,2.86653555901257E-4
33.6334006,2.875459843002255E-4
33.650067299999996,2.8846148484169484E-4
33.666734,2.8940005752566624E-4
33.6834007,2.903617023521391E-4
33.7000674,2.91346419321113E-4
33.7167341,2.9235420843258834E-4
33.7334008,2.9338506968656534E-4
33.7500675,2.944390030830437E-4
33.7667342,2.955160086220235E-4
33.7834009,2.9662696113919257E-4
33.8000676,2.977907873309425E-4
33.8167343,2.9898389016970347E-4
33.833401,3.0020626965547624E-4
33.8500677,3.014579257882598E-4
33.8667344,3.0273885856805507E-4
33.8834011,3.0404906799486183E-4
33.9000678,3.0538855406868023E-4
33.9167345,3.0675731678950896E-4
33.9334012,3.0815535615735015E-4
33.9500679,3.095826721722025E-4
33.9667346,3.110392648340662E-4
33.9834013,3.125567246165028E-4
34.000068,3.141183356130109E-4
34.0167347,3.1571582580408684E-4
34.0334014,3.173491951897308E-4
34.0500681,3.1901844376994154E-4
34.0667348,3.2072357154472087E-4
34.0834015,3.2246457851406777E-4
34.1000682,3.242414646779826E-4
34.1167349,3.260542300364647E-4
34.1334016,3.279028745895153E-4
34.1500683,3.2978739833713336E-4
34.166734999999996,3.3171736162864845E-4
34.1834017,3.337143954091355E-4
34.2000684,3.3575355965149187E-4
34.2167351,3.3783485435571754E-4
34.233401799999996,3.399582795218112E-4
34.2500685,3.421238351497754E-4
34.2667352,3.4433152123960884E-4
34.2834019,3.4658133779131125E-4
34.300068599999996,3.488732848048828E-4
34.3167353,3.512073622803237E-4
34.333402,3.5358357021763443E-4
34.3500687,3.560019086168141E-4
34.366735399999996,3.584885396243128E-4
34.3834021,3.6103144953211536E-4
34.4000688,3.636222481939476E-4
34.4167355,3.6626093560980906E-4
34.433402199999996,3.689475117796989E-4
34.4500689,3.716819767036191E-4
34.4667356,3.7446433038156854E-4
34.4834023,3.7729457281354754E-4
34.500068999999996,3.8017270399955447E-4
34.5167357,3.83098723939592E-4
34.5334024,3.8607263263365884E-4
34.5500691,3.890997883136818E-4
34.5667358,3.921960414799841E-4
34.5834025,3.9534428201280655E-4
34.6000692,3.9854450991214763E-4
34.6167359,4.017967251780074E-4
34.6334026,4.051009278103843E-4
34.6500693,4.084571178092815E-4
34.666736,4.118652951746973E-4
34.6834027,4.1532545990663174E-4
34.7000694,4.188376120050835E-4
34.7167361,4.224017514700555E-4
34.7334028,4.2601787830154607E-4
34.7500695,4.2969530029855855E-4
34.7667362,4.3343046251258417E-4
34.7834029,4.372197749103068E-4
34.8000696,4.4106323749172404E-4
34.8167363,4.4496085025683683E-4
34.833403,4.489126132056429E-4
34.8500697,4.529185263381459E-4
34.8667364,4.5697858965434404E-4
34.8834031,4.6109280315423737E-4
34.9000698,4.652611668378241E-4
34.9167365,4.6948368070510765E-4
34.9334032,4.7375968793329494E-4
34.9500699,4.7808660664676187E-4
34.9667366,4.824670711130431E-4
34.9834033,4.869010813321425E-4
35.00007,4.913886373040586E-4
35.016736699999996,4.959297390287886E-4
35.0334034,5.005243865063373E-4
35.0500701,5.051725797367022E-4
35.0667368,5.098743187198828E-4
35.083403499999996,5.146296034558786E-4
35.1000702,5.194384339446925E-4
35.1167369,5.243008101863222E-4
35.1334036,5.291998165138709E-4
35.150070299999996,5.341404619260235E-4
35.166737,5.391304918866279E-4
35.1834037,5.441699063956834E-4
35.2000704,5.492587054531884E-4
35.216737099999996,5.543968890591412E-4
35.2334038,5.595844572135468E-4
35.2500705,5.648214099164021E-4
35.2667372,5.701077471677078E-4
35.283403899999996,5.75443468967461E-4
35.3000706,5.808285753156667E-4
35.3167373,5.862561532372029E-4
35.333404,5.916889589089658E-4
35.350070699999996,5.971631793652734E-4
35.3667374,6.026788146061309E-4
35.3834041,6.082358646315355E-4
35.4000708,6.138343294414868E-4
35.416737499999996,6.194742090359831E-4
35.4334042,6.251555034150292E-4
35.4500709,6.308782125786215E-4
35.4667376,6.366423365267616E-4
35.4834043,6.424478752594459E-4
35.500071,6.482948287766803E-4
35.5167377,6.541357028090075E-4
35.5334044,6.599800079836462E-4
35.5500711,6.65853320852264E-4
35.5667378,6.717556414148639E-4
35.5834045,6.776869696714444E-4
35.6000712,6.836473056220058E-4
35.6167379,6.896366492665446E-4
35.6334046,6.956550006050668E-4
35.6500713,7.01702359637569E-4
35.666738,7.077787263640522E-4
35.6834047,7.138841007845135E-4
35.7000714,7.200077335503903E-4
35.7167381,7.260656814203132E-4
35.7334048,7.321360865328505E-4
35.7500715,7.382189488879986E-4
35.7667382,7.44314268485763E-4
35.7834049,7.504220453261412E-4
35.8000716,7.565422794091335E-4
35.8167383,7.626749707347375E-4
35.833405,7.688201193029575E-4
35.8500717,7.749777251137914E-4
35.866738399999996,7.811477881672369E-4
35.8834051,7.873303084632989E-4
35.9000718,7.934522693160718E-4
35.9167385,7.99520420927137E-4
35.933405199999996,8.055807037122782E-4
35.9500719,8.116331176715024E-4
35.9667386,8.176776628048059E-4
35.9834053,8.237143391121898E-4
36.000071999999996,8.297431465936502E-4
36.0167387,8.357640852491927E-4
36.0334054,8.417771550788151E-4
36.0500721,8.477823560825171E-4
36.066738799999996,8.537796882602962E-4
36.0834055,8.597590876129427E-4
36.1000722,8.655934479967102E-4
36.1167389,8.71396694285637E-4
36.133405599999996,8.771688264797218E-4
36.1500723,8.829098445789681E-4
36.166739,8.886197485833742E-4
36.1834057,8.942985384929402E-4
36.200072399999996,8.999462143076633E-4
36.2167391,9.055627760275491E-4
36.2334058,9.111482236525939E-4
36.2500725,9.167025571827979E-4
36.266739199999996,9.222257766181601E-4
36.2834059,9.276352809325113E-4
36.3000726,9.329286196256828E-4
36.3167393,9.38166245291114E-4
36.333406,9.433481579288033E-4
36.3500727,9.48474357538755E-4
36.3667394,9.535448441209673E-4
36.3834061,9.585596176754391E-4
36.4000728,9.635186782021688E-4
36.4167395,9.68422025701162E-4
36.4334062,9.73269660172415E-4
36.4500729,9.780615816159278E-4
36.4667396,9.827924705806232E-4
36.4834063,9.873191552131138E-4
36.500073,9.917657005478434E-4
36.5167397,9.961321065848113E-4
36.5334064,0.0010004183733240168
36.5500731,0.0010046245007654631
36.5667398,0.0010087504889091476
36.5834065,0.001012796337755072
36.6000732,0.0010167620473032336
36.6167399,0.0010206476175536351
36.6334066,0.0010244530485062765
36.6500733,0.0010281783401611567
36.66674,0.0010317547547509986
36.6834067,0.0010351706649890454
36.7000734,0.0010384844393011065
36.716740099999996,0.0010416960776871808
36.7334068,0.0010448055801472729
36.7500735,0.0010478129466813778
36.7667402,0.0010507181772895003
36.783406899999996,0.0010535212719716349
36.8000736,0.0010562222307277864
36.8167403,0.0010588210535579516
36.833407,0.0010613177404621332
36.850073699999996,0.0010637122204074118
36.8667404,0.0010658926971304748
36.8834071,0.0010679531562332151
36.9000738,0.001069893597715634
36.916740499999996,0.0010717140215777312
36.9334072,0.0010734144278195066
36.9500739,0.0010749948164409623
36.9667406,0.0010764551874420953
36.983407299999996,0.0010777955408229065
37.000074,0.0010790158765833972
37.0167407,0.0010801161947235664
37.0334074,0.0010810964952434135
37.050074099999996,0.0010819208754542205
37.0667408,0.0010825774869519778
37.0834075,0.0010831016719396497
37.1000742,0.001083493430417234
37.116740899999996,0.0010837527623847316
37.1334076,0.0010838796678421419
37.1500743,0.0010838741467894667
37.166741,0.0010837361992267042
37.1834077,0.0010834658251538548
37.2000744,0.0010830630245709184
37.2167411,0.0010825277974778958
37.2334078,0.0010818601438747854
37.2500745,0.0010810288365072352
37.2667412,0.001080058828277144
37.2834079,0.001078951201522472
37.3000746,0.0010777059562432209
37.3167413,0.0010763230924393896
37.333408,0.0010748026101109786
37.3500747,0.0010731445092579874
37.3667414,0.0010713487898804162
37.3834081,0.001069415451978266
37.4000748,0.0010673444955515358
37.4167415,0.0010651359206002252
37.4334082,0.001062799228224509
37.4500749,0.0010603393359622452
37.4667416,0.0010577453929215786
37.4834083,0.001055017399102511
37.500075,0.0010521553545050394
37.5167417,0.0010491592591291682
37.5334084,0.001046029112974893
37.5500751,0.0010427649160422154
37.566741799999996,0.001039366668331138
37.5834085,0.0010358343698416567
37.6000752,0.001032168020573773
37.6167419,0.0010283676205274867
37.633408599999996,0.0010244992949832706
37.6500753,0.0010205131968338203
37.666742,0.001016404515224253
37.6834087,0.0010121732501545695
37.700075399999996,0.0010078194016247685
37.7167421,0.0010033429696348504
37.7334088,9.98743954184814E-4
37.7500755,9.94022355274661E-4
37.766742199999996,9.891781729043925E-4
37.7834089,9.842114070740047E-4
37.8000756,9.791220577835E-4
37.8167423,9.739541005464777E-4
37.833408999999996,9.68740037600381E-4
37.8500757,9.634214570902669E-4
37.8667424,9.579983590161384E-4
37.8834091,9.524707433779944E-4
37.900075799999996,9.468386101758378E-4
37.9167425,9.411019594096643E-4
37.9334092,9.352607910794756E-4
37.9500759,9.293151051852711E-4
37.966742599999996,9.232649017270555E-4
37.9834093,9.171101807048218E-4
38.000076,9.10850942118573E-4
38.0167427,9.046165173324848E-4
38.0334094,8.98315749006351E-4
38.0500761,8.919338939196802E-4
38.0667428,8.85470952072475E-4
38.0834095,8.789269234647354E-4
38.1000762,8.723018080964645E-4
38.1167429,8.655956059676564E-4
38.1334096,8.588083170783142E-4
38.1500763,8.519399414284383E-4
38.166743,8.449904790180301E-4
38.1834097,8.379599298470855E-4
38.2000764,8.309073836026028E-4
38.2167431,8.238922099743544E-4
38.2334098,8.168227274599588E-4
38.2500765,8.096989360594113E-4
38.2667432,8.025208357727135E-4
38.2834099,7.952884265998664E-4
38.3000766,7.880017085408727E-4
38.3167433,7.806606815957261E-4
38.33341,7.732653457644291E-4
38.3500767,7.658157010469837E-4
38.3667434,7.583117474433912E-4
38.3834101,7.507534849536455E-4
38.4000768,7.432881118767484E-4
38.416743499999995,7.358197125329593E-4
38.4334102,7.283249124332648E-4
38.4500769,7.208037115776673E-4
38.4667436,7.132561099661665E-4
38.483410299999996,7.056821075987657E-4
38.500077,6.980817044754585E-4
38.5167437,6.904549005962484E-4
38.5334104,6.828016959611349E-4
38.550077099999996,6.751220905701218E-4
38.5667438,6.674160844232021E-4
38.5834105,6.59736544471936E-4
38.6000772,6.521537387653275E-4
38.616743899999996,6.445712258016762E-4
38.6334106,6.369890055809749E-4
38.6500773,6.294070781032259E-4
38.666744,6.218254433684315E-4
38.683410699999996,6.142441013765927E-4
38.7000774,6.066630521277039E-4
38.7167441,5.990822956217684E-4
38.7334108,5.91501831858787E-4
38.750077499999996,5.839216608387618E-4
38.7667442,5.763417825616863E-4
38.7834109,5.6888010908057E-4
38.8000776,5.614666511574193E-4
38.816744299999996,5.54076925737505E-4
38.833411,5.467109328208203E-4
38.8500777,5.393686724073685E-4
38.8667444,5.320501444971499E-4
38.8834111,5.247553490901667E-4
38.9000778,5.174842861864133E-4
38.9167445,5.102369557858929E-4
38.9334112,5.030133578886055E-4
38.9500779,4.958134924945539E-4
38.9667446,4.886700848727035E-4
38.9834113,4.81639889788809E-4
39.000078,4.7465206618434397E-4
39.0167447,4.6770661405931156E-4
39.0334114,4.608035334137054E-4
39.0500781,4.539428242475289E-4
39.0667448,4.4712448656078187E-4
39.0834115,4.4034852035346704E-4
39.1000782,4.33614925625579E-4
39.1167449,4.2692370237712034E-4
39.1334116,4.202748506080912E-4
39.1500783,4.1366837031849436E-4
39.166745,4.0716653947640787E-4
39.1834117,4.0073634834395574E-4
39.2000784,3.9436153622116646E-4
39.2167451,3.880421031080423E-4
39.2334118,3.8177804900457827E-4
39.2500785,3.755693739107765E-4
39.266745199999995,3.6941607782664E-4
39.2834119,3.6331816075216354E-4
39.3000786,3.572756226873496E-4
39.3167453,3.51288463632198E-4
39.333411999999996,3.4535668358671214E-4
39.3500787,3.3949139617237787E-4
39.3667454,3.33717657790853E-4
39.3834121,3.280065511364002E-4
39.400078799999996,3.2235807620902186E-4
39.4167455,3.1677223300871285E-4
39.4334122,3.112490215354758E-4
39.4500789,3.057884417893113E-4
39.466745599999996,3.003904937702206E-4
39.4834123,2.950551774782E-4
39.500079,2.897824929132512E-4
39.5167457,2.845724400753742E-4
39.533412399999996,2.794250189645717E-4
