% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 11:30"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
42.45,0.2454458681701571
42.46,0.24558033799956472
42.47,0.2457154009007429
42.480000000000004,0.24585105687369072
42.49,0.2459873059184058
42.5,0.24612414803488908
42.51,0.24626158322314282
42.52,0.2463996114831652
42.53,0.24653823281495538
42.54,0.24667744721851373
42.550000000000004,0.2468172546938413
42.56,0.24695765524093669
42.57,0.24709885358252703
42.58,0.24724221582325703
42.59,0.24738625341888917
42.6,0.24753096636942507
42.61,0.24767635467486762
42.62,0.2478224183352123
42.63,0.24796915735045824
42.64,0.24811657172060872
42.65,0.24826466144566234
42.660000000000004,0.2484134265256217
42.67,0.24856286696048174
42.68,0.2487129827502473
42.69,0.248863773894918
42.7,0.24901524039448875
42.71,0.24916738224896334
42.72,0.24932019945834166
42.730000000000004,0.2494736920226247
42.74,0.24962785994181072
42.75,0.24978270321589888
42.76,0.24993822184489287
42.77,0.25009441582879155
42.78,0.25025128516758993
42.79,0.25040882986129487
42.800000000000004,0.2505670499099027
42.81,0.2507259453134118
42.82,0.2508855160718256
42.83,0.2510457621851436
42.84,0.25120668365336335
42.85,0.25136828047648924
42.86,0.25153055265451774
42.87,0.25169350018744874
42.88,0.251857123075285
42.89,0.25202142131802424
42.9,0.25218639491566736
42.910000000000004,0.2523520438682109
42.92,0.2525183681756615
42.93,0.25268536783801365
42.94,0.25285304285527
42.95,0.25302139322743056
42.96,0.253190418954494
42.97,0.2533601200364616
42.980000000000004,0.25353049647333026
42.99,0.2537018282442581
43,0.2538750094951801
43.01,0.2540489332397666
43.02,0.25422359947800827
43.03,0.2543990082099142
43.04,0.2545751594354784
43.050000000000004,0.25475205315470173
43.06,0.25492968936758426
43.07,0.25510806807412667
43.08,0.2552871892743306
43.09,0.2554670529681913
43.1,0.25564765915571486
43.11,0.2558290078368953
43.12,0.2560110990117388
43.13,0.25619393268023893
43.14,0.2563775088424013
43.15,0.2565618274982203
43.160000000000004,0.2567468886477013
43.17,0.25693269229084065
43.18,0.25711923842763995
43.19,0.2573065270581005
43.2,0.2574945581822193
43.21,0.2576833317999995
43.22,0.25787284791143655
43.230000000000004,0.258063106516533
43.24,0.25825410761529116
43.25,0.2584458512077105
43.26,0.2586383372937881
43.27,0.25883156587352557
43.28,0.25902553694692104
43.29,0.2592202505139781
43.300000000000004,0.259415706574694
43.31,0.25961190512906973
43.32,0.25980884617710454
43.33,0.260006529718802
43.34,0.2602049557541566
43.35,0.2604041242831706
43.36,0.2606040353058444
43.37,0.2608046888221789
43.38,0.26100608483217236
43.39,0.26120822333582694
43.4,0.2614111043331413
43.410000000000004,0.26161499839989105
43.42,0.2618203683281392
43.43,0.2620265269341796
43.44,0.2622334742180136
43.45,0.26244121017963823
43.46,0.26264973481905884
43.47,0.2628590481362699
43.480000000000004,0.26306915013127374
43.49,0.26328004080407064
43.5,0.26349172015465894
43.51,0.263704188183039
43.52,0.263917444889215
43.53,0.26413149027318034
43.54,0.2643463243349415
43.550000000000004,0.26456194707449415
43.56,0.26477835849183745
43.57,0.2649955585869738
43.58,0.2652135473599034
43.59,0.2654323248106269
43.6,0.26565189093914005
43.61,0.26587224574544904
43.62,0.26609338922954834
43.63,0.2663153213914408
43.64,0.2665380422311276
43.65,0.2667615517486056
43.660000000000004,0.2669858499438752
43.67,0.267210936816938
43.68,0.2674368123677938
43.69,0.2676634765964431
43.7,0.2678909295028825
43.71,0.2681191710871138
43.72,0.26834820134914006
43.730000000000004,0.2685780202889599
43.74,0.268808627906571
43.75,0.2690400242019754
43.76,0.26927220917517003
43.77,0.26950518282615826
43.78,0.2697389451549406
43.79,0.269973496161514
43.800000000000004,0.2702088358458814
43.81,0.27044496420804187
43.82,0.27068188124799175
43.83,0.27091973364236666
43.84,0.27115865170097114
43.85,0.2713983778558641
43.86,0.27163891210704716
43.87,0.2718802544545241
43.88,0.27212240489828987
43.89,0.2723653634383448
43.9,0.27260913007468945
43.910000000000004,0.27285370480732524
43.92,0.2730990876362538
43.93,0.2733452785614716
43.94,0.2735922775829797
43.95,0.2738400847007775
43.96,0.27408869991486573
43.97,0.27433812322524653
43.980000000000004,0.27458835463191544
43.99,0.27483939413487457
44,0.2750912417341251
44.01,0.27534389742966675
44.02,0.27559736122149836
44.03,0.27585163310962163
44.04,0.27610671309403173
44.050000000000004,0.27636260117473577
44.06,0.2766192973517284
44.07,0.27687680162501255
44.08,0.2771351139945863
44.09,0.27739423446045286
44.1,0.277654163022609
44.11,0.2779148996810545
44.12,0.27817644443578926
44.13,0.2784387972868145
44.14,0.27870195823413
44.15,0.2789659272777368
44.160000000000004,0.27923070441763786
44.17,0.27949628965382595
44.18,0.2797626829863049
44.19,0.2800298844150724
44.2,0.2802978939401337
44.21,0.28056671156148166
44.22,0.28083633727912327
44.230000000000004,0.28110677109305443
44.24,0.2813780130032761
44.25,0.2816499655051198
44.26,0.2819225929040698
44.27,0.28219601786352067
44.28,0.28247024038346774
44.29,0.28274526046391535
44.300000000000004,0.2830210781048602
44.31,0.28329769330630095
44.32,0.28357510606824066
44.33,0.2838533163906766
44.34,0.28413232427360985
44.35,0.28441212971704444
44.36,0.2846927327209743
44.37,0.28497413328540594
44.38,0.2852563314103316
44.39,0.28553932709575774
44.4,0.285823120341678
44.410000000000004,0.2861077111480987
44.42,0.286393099515016
44.43,0.2866792854424335
44.44,0.28696626893034616
44.45,0.287254049978759
44.46,0.2875426285876667
44.47,0.2878320047570751
44.480000000000004,0.28812217848697813
44.49,0.28841314977738486
44.5,0.28870491862828573
44.51,0.2889974850396854
44.52,0.2892908490115792
44.53,0.28958501054397484
44.54,0.28987996963686785
44.550000000000004,0.29017572629025923
44.56,0.290472280504147
44.57,0.2907696322785328
44.58,0.2910677816134154
44.59,0.2913667285087995
44.6,0.2916664729646778
44.61,0.2919670149810541
44.62,0.2922683545579288
44.63,0.29257049169530325
44.64,0.2928734263931769
44.65,0.29317715865154487
44.660000000000004,0.2934816884704137
44.67,0.29378651895209495
44.68,0.2940916477138176
44.69,0.2943975287074202
44.7,0.29470416193290616
44.71,0.2950115473902704
44.72,0.2953196850795167
44.730000000000004,0.2956285750006436
44.74,0.29593821715365165
44.75,0.2962486115385404
44.76,0.29655975815531105
44.77,0.29687165700396273
44.78,0.29718430808449525
44.79,0.2974977113969082
44.800000000000004,0.29781186694120404
44.81,0.29812677471738
44.82,0.29844243472543575
44.83,0.29875884696537547
44.84,0.29907601143719414
44.85,0.2993939281408945
44.86,0.29971259707647496
44.87,0.30003201824393766
44.88,0.300352191643282
44.89,0.30067311727450885
44.9,0.30099479513761124
44.910000000000004,0.30131722523259713
44.92,0.3016404075594671
44.93,0.30196434211821455
44.94,0.3022890289088457
44.95,0.30261446793135677
44.96,0.3029406591857455
44.97,0.3032676026720163
44.980000000000004,0.3035952983901721
44.99,0.3039237463402084
45,0.3042529465221235
45.01,0.3045828989359214
45.02,0.30491360358159864
45.03,0.3052450604591569
45.04,0.30557726956859865
45.050000000000004,0.3059102309099203
45.06,0.30624394448312303
45.07,0.30657841028820637
45.08,0.30691362832517105
45.09,0.30724862405162257
45.1,0.307583650827982
45.11,0.3079193529551386
45.12,0.3082557304330838
45.13,0.30859278326182576
45.14,0.3089305114413598
45.15,0.30926891497169096
45.160000000000004,0.30960799385281396
45.17,0.3099477480847324
45.18,0.31028817766744543
45.19,0.3106292826009494
45.2,0.31097106288525056
45.21,0.31131351852034556
45.22,0.3116566495062311
45.230000000000004,0.3120004558429147
45.24,0.31234493753039255
45.25,0.31269009456866265
45.26,0.3130359269577273
45.27,0.31338243469758603
45.28,0.31372961778824043
45.29,0.3140774762296869
45.300000000000004,0.31442601002192694
45.31,0.31477521916496287
45.32,0.3151251036587922
45.33,0.3154756635034166
45.34,0.3158268986988338
45.35,0.3161788092450447
45.36,0.31653139514204853
45.37,0.31688465638984975
45.38,0.31723859298844426
45.39,0.3175932049378308
45.4,0.3179484922380127
45.410000000000004,0.31830445488899106
45.42,0.3186610928907614
45.43,0.3190184062433233
45.44,0.31937639494668313
45.45,0.3197350590008339
45.46,0.32009439840578313
45.47,0.32045441316152506
45.480000000000004,0.3208151032680597
45.49,0.32117646872538885
45.5,0.3215385095335099
45.51,0.32189974577449243
45.52,0.3222608617044973
45.53,0.32262255018585273
45.54,0.3229848112185563
45.550000000000004,0.3233476448026168
45.56,0.32371105093802294
45.57,0.324075029624782
45.58,0.32443958086288577
45.59,0.3248047046523439
45.6,0.3251704009931525
45.61,0.3255366698853129
45.62,0.32590351132882045
45.63,0.3262709253236818
45.64,0.326638911869893
45.65,0.3270074709674506
45.660000000000004,0.3273766026163631
45.67,0.3277463068166247
45.68,0.328116583568237
45.69,0.32848743287119736
45.7,0.3288588547255103
45.71,0.3292308491311705
45.72,0.32960341608818533
45.730000000000004,0.32997655559654954
45.74,0.33035026765626335
45.75,0.33072455226732844
45.76,0.3310994094297429
45.77,0.3314748391435049
45.78,0.3318508414086215
45.79,0.3322274162250899
45.800000000000004,0.3326045635929056
45.81,0.3329822835120706
45.82,0.3333605759825879
45.83,0.3337394410044553
45.84,0.3341188785776731
45.85,0.3344988887022411
45.86,0.3348794713781587
45.87,0.33526062660542777
45.88,0.3356423543840445
45.89,0.33602465471401916
45.9,0.3364075275953358
45.910000000000004,0.3367909730280073
45.92,0.33717499101202814
45.93,0.33755754371442975
45.94,0.3379398988353536
45.95,0.33832270011241644
45.96,0.33870594754562233
45.97,0.33908964113497053
45.980000000000004,0.33947378088046215
45.99,0.33985836678209497
46,0.3402433988398747
46.01,0.34062887705379225
46.02,0.34101480142385504
46.03,0.3414011719500593
46.04,0.341787988632406
46.050000000000004,0.34217525147089417
46.06,0.342562960465527
46.07,0.34295111561630376
46.08,0.34333971692322085
46.09,0.34372876438627764
46.1,0.34411825800547874
46.11,0.34450819778082475
46.12,0.3448985837123107
46.13,0.34528941579994155
46.14,0.34568069404371554
46.15,0.3460724184436301
46.160000000000004,0.34646458899968524
46.17,0.3468572057118873
46.18,0.3472502685802276
46.19,0.3476437776047144
46.2,0.34803773278534195
46.21,0.3484321341221121
46.22,0.34882698161502307
46.230000000000004,0.3492222752640772
46.24,0.3496180150692777
46.25,0.35001420103061726
46.26,0.35041083314809884
46.27,0.3508079114217266
46.28,0.35120543585149333
46.29,0.3516034064374054
46.300000000000004,0.3520018231794573
46.31,0.35240068607765246
46.32,0.3527999951319898
46.33,0.35319975034247225
46.34,0.3535999517090955
46.35,0.3539981685433756
46.36,0.35439622713928814
46.37,0.35479459576096545
46.38,0.35519327440841875
46.39,0.3555922630816417
46.4,0.3559915617806359
46.410000000000004,0.35639117050539976
46.42,0.3567910892559357
46.43,0.3571913180322384
46.44,0.35759185683431555
46.45,0.35799270566216457
46.46,0.3583938645157797
46.47,0.35879533339516767
46.480000000000004,0.3591971123003265
46.49,0.3595992012312549
46.5,0.36000160018795563
46.51,0.3604043091704243
46.52,0.3608073281786661
46.53,0.36121065721268014
46.54,0.361614296272462
46.550000000000004,0.36201824535801436
46.56,0.362422504469336
46.57,0.3628270736064325
46.58,0.3632319527692995
46.59,0.3636371419579339
46.6,0.36404264117233875
46.61,0.3644484504125158
46.62,0.3648545696784632
46.63,0.3652609989701814
46.64,0.3656677382876697
46.65,0.36607478763092965
46.660000000000004,0.3664821469999619
46.67,0.3668898163947599
46.68,0.36729779581533234
46.69,0.36770608526167453
46.7,0.368114684733787
46.71,0.3685235942316729
46.72,0.36893281375532444
46.730000000000004,0.36934234330475035
46.74,0.3697521828799461
46.75,0.37016233248091146
46.76,0.37057279210764943
46.77,0.37098074592415725
46.78,0.3713886102368788
46.79,0.3717966408723088
46.800000000000004,0.3722048378304472
46.81,0.37261320111129465
46.82,0.3730217307148525
46.83,0.3734304266411157
46.84,0.3738392888900881
46.85,0.3742483174617717
46.86,0.3746575123561603
46.87,0.3750668735732578
46.88,0.37547640111306674
46.89,0.37588609497558323
46.9,0.3762959551608088
46.910000000000004,0.37670598166874064
46.92,0.37711617449938084
46.93,0.37752653365273586
46.94,0.37793705912878983
46.95,0.37834775092755824
46.96,0.37875860904903536
46.97,0.3791696334932201
46.980000000000004,0.37958082426011336
46.99,0.37999218134971674
47,0.3804037047620244
47.01,0.3808153944970436
47.02,0.381227250554775
47.03,0.3816392729352094
47.04,0.382051461638355
47.050000000000004,0.3824638166642064
47.06,0.38287633801277066
47.07,0.38328902568404
47.08,0.3837018796780182
47.09,0.38411489999470755
47.1,0.3845280866341043
47.11,0.38494143959620936
47.12,0.38535495888102145
47.13,0.3857686444885448
47.14,0.38618249641877744
47.15,0.38659651467171496
47.160000000000004,0.38701069924736414
47.17,0.3874250501457202
47.18,0.3878395673667858
47.19,0.38825127526525777
47.2,0.38866299410848915
47.21,0.3890747398372245
47.22,0.3894865124514599
47.230000000000004,0.38989831195120284
47.24,0.3903101383364461
47.25,0.39072199160719134
47.26,0.3911338717634406
47.27,0.3915457788051909
47.28,0.391957712732444
47.29,0.3923696735452011
47.300000000000004,0.39278166124346564
47.31,0.39319367582722503
47.32,0.3936057172964929
47.33,0.39401778565125656
47.34,0.3944298808915289
47.35,0.3948420030173038
47.36,0.3952541520285768
47.37,0.39566632792536144
47.38,0.3960785307076407
47.39,0.3964907603754253
47.4,0.39690301692871355
47.410000000000004,0.39731530036750423
47.42,0.39772761069179763
47.43,0.39813994790159046
47.44,0.398552311996892
47.45,0.3989647029776923
47.46,0.3993771208439933
47.47,0.39978956559580625
47.480000000000004,0.4002020372331151
47.49,0.40061453575593076
47.5,0.4010270611642443
47.51,0.4014396134580628
47.52,0.40185219263738464
47.53,0.40226479870220977
47.54,0.4026774316525338
47.550000000000004,0.4030900914883656
47.56,0.40350277820969804
47.57,0.40391549181653164
47.58,0.4043282323088709
47.59,0.40474099968671157
47.6,0.4051535911196033
47.61,0.4055636086854793
47.62,0.40597352294577704
47.63,0.4063833339005051
47.64,0.4067930415496561
47.65,0.4072026458932372
47.660000000000004,0.40761214693124115
47.67,0.40802154466367174
47.68,0.40843083909052963
47.69,0.4088400302118141
47.7,0.40924911802752456
47.71,0.40965810253766183
47.72,0.4100669837422232
47.730000000000004,0.41047576164121635
47.74,0.4108844362346305
47.75,0.4112930075224738
47.76,0.41170147550474184
47.77,0.4121098401814372
47.78,0.4125181015525596
47.79,0.4129262596181083
47.800000000000004,0.41333431437808527
47.81,0.4137422658324846
47.82,0.414150113981312
47.83,0.41455785882456603
47.84,0.41496550036224844
47.85,0.415373038594352
47.86,0.4157804735208837
47.870000000000005,0.41618780514184706
47.88,0.41659503345722876
47.89,0.41700215846704447
47.9,0.4174091801712829
47.910000000000004,0.4178160985699428
47.92,0.41822291366303804
47.93,0.41862962545055366
47.94,0.4190362339324968
47.95,0.4194427391088657
47.96,0.4198491409796647
47.97,0.4202554395448876
47.980000000000004,0.4206616348045359
47.99,0.42106772675861254
48,0.4214737154071137
48.01,0.42187960075004144
48.02,0.4222850113101806
48.03,0.42268820928173506
48.04,0.4230911891722259
48.050000000000004,0.4234939509816478
48.06,0.42389649470999957
48.07,0.42429882035729305
48.08,0.4247009279235135
48.09,0.42510281740866457
48.1,0.4255044888127549
48.11,0.4259059421357775
48.120000000000005,0.42630717737773244
48.13,0.4267081945386191
48.14,0.42710899361843835
48.15,0.42750957461719397
48.160000000000004,0.427909937534884
48.17,0.4283100823715005
48.18,0.428710009127058
48.19,0.42910971780154367
48.2,0.42950920839496615
48.21,0.429908480907323
48.22,0.43030753533860777
48.230000000000004,0.43070637168883047
48.24,0.43110498995798197
48.25,0.43150339014607314
48.26,0.4319015722530932
48.27,0.4322995362790422
48.28,0.4326972822239309
48.29,0.4330948100877502
48.300000000000004,0.4334921198705082
48.31,0.433889211572187
48.32,0.43428608519280915
48.33,0.43468274073236424
48.34,0.4350791781908508
48.35,0.43547539756826786
48.36,0.4358713988646188
48.370000000000005,0.43626718207990844
48.38,0.4366627472141262
48.39,0.4370580942672784
48.4,0.43745322323936703
48.410000000000004,0.43784813413038426
48.42,0.43824282694033695
48.43,0.43863730166922266
48.44,0.4390311081342474
48.45,0.43942316232658357
48.46,0.4398149069653731
48.47,0.4402063420506013
48.480000000000004,0.4405974675822864
48.49,0.44098828356042696
48.5,0.44137878998501057
48.51,0.4417689868560475
48.52,0.4421588741735342
48.53,0.442548451937474
48.54,0.4429377201478586
48.550000000000004,0.44332667880469306
48.56,0.44371532790798734
48.57,0.44410366745772434
48.58,0.4444916974539093
48.59,0.444879417896553
48.6,0.44526682878563817
48.61,0.4456539301211782
48.620000000000005,0.4460407219031687
48.63,0.4464272041316075
48.64,0.44681337680649746
48.65,0.4471992399278359
48.660000000000004,0.4475847934956264
48.67,0.4479700375098719
48.68,0.4483549719705613
48.69,0.4487395968776996
48.7,0.44912391223129383
48.71,0.44950791803133266
48.72,0.44989161427782826
48.730000000000004,0.450275000970772
48.74,0.4506580781101645
48.75,0.4510408456960068
48.76,0.4514233037283005
48.77,0.45180545220704216
48.78,0.45218729113223816
48.79,0.45256882050388314
48.800000000000004,0.4529500403219773
48.81,0.4533309505865217
48.82,0.45371155129751617
48.83,0.4540918424549623
48.84,0.45447182405886016
48.85,0.45485149610920417
48.86,0.4552303718453218
48.870000000000005,0.45560782208117745
48.88,0.45598488915474056
48.89,0.4563615730660075
48.9,0.45673787381498254
48.910000000000004,0.45711379140166014
48.92,0.4574893258260418
48.93,0.4578644770881355
48.94,0.4582392451879277
48.95,0.45861363012542616
48.96,0.4589876319006301
48.97,0.4593612505135412
48.980000000000004,0.45973448596415784
48.99,0.46010733825247657
49,0.46047980737850025
49.01,0.46085189334223015
49.02,0.4612235961436659
49.03,0.46159491578280826
49.04,0.4619658522596554
49.050000000000004,0.46233640557420347
49.06,0.46270657572646573
49.07,0.4630763627164205
49.08,0.4634457665440899
49.09,0.46381478720946256
49.1,0.4641834247125398
49.11,0.4645516790533195
49.120000000000005,0.4649195502318085
49.13,0.4652870382479976
49.14,0.46565414310190006
49.15,0.4660208647935016
49.160000000000004,0.4663872033228095
49.17,0.4667531586898256
49.18,0.46711873089454076
49.19,0.467483919936962
49.2,0.4678487258170954
49.21,0.4682131485349259
49.22,0.4685771880904672
49.230000000000004,0.4689408444837082
49.24,0.46930411771466074
49.25,0.4696670077833165
49.26,0.4700295146896739
49.27,0.47039163843374127
49.28,0.47075292800183205
49.29,0.47111309944611174
49.300000000000004,0.47147283345746
49.31,0.4718321300358743
49.32,0.47219098918136165
49.33,0.47254941089391167
49.34,0.4729073951735282
49.35,0.47326494202021524
49.36,0.4736220514339729
49.370000000000005,0.47397872341479713
49.38,0.47433495796269165
49.39,0.4746907550776529
49.4,0.4750461147596811
49.410000000000004,0.4754010370087753
49.42,0.4757555218249436
49.43,0.4761095692081738
49.44,0.47646317915847564
49.45,0.4768163516758473
49.46,0.4771690867602868
49.47,0.47752138441179126
49.480000000000004,0.47787324463036485
49.49,0.4782246674160062
49.5,0.4785756527687165
49.51,0.47892620068849523
49.52,0.47927631117534353
49.53,0.4796259842292581
49.54,0.47997521985024005
49.550000000000004,0.4803240180382943
49.56,0.4806723787934136
49.57,0.4810203021156018
49.58,0.4813677880048555
49.59,0.4817148364611798
49.6,0.48206144748457197
49.61,0.4824076210750342
49.620000000000005,0.48275335723256296
49.63,0.4830986559571564
49.64,0.4834435172488195
49.65,0.4837879411075541
49.660000000000004,0.48413192753335876
49.67,0.484475476526225
49.68,0.4848185880861639
49.69,0.4851612622131655
49.7,0.4855031116788385
49.71,0.48584406287104226
49.72,0.4861845379633246
49.730000000000004,0.486524536955684
49.74,0.486864059848119
49.75,0.48720310664063704
49.76,0.48754167733322895
49.77,0.48787977192589255
49.78,0.4882173904186376
49.79,0.4885545328114623
49.800000000000004,0.488891199104362
49.81,0.4892273892973362
49.82,0.48956310339039405
49.83,0.4898983413835283
49.84,0.49023310327673425
49.85,0.4905673890700244
49.86,0.4909011987633847
49.870000000000005,0.4912345323568272
49.88,0.4915673898503429
49.89,0.49189977124393264
49.9,0.4922316765376087
49.910000000000004,0.49256310573136175
49.92,0.49289405882518467
49.93,0.4932245358190895
49.94,0.493554536713067
49.95,0.4938840615071283
49.96,0.49421311020125697
49.97,0.49454168279547533
49.980000000000004,0.49486977928976
49.99,0.49519739968412946
50,0.49552454397857554
50.01,0.49585121217309125
50.02,0.49617740426769386
50.03,0.49650312026236293
50.04,0.4968283601571187
50.050000000000004,0.49715312395194855
50.06,0.4974774116468556
50.07,0.49780122324183873
50.08,0.4981245587369008
50.09,0.49844741813203886
50.1,0.4987698014272585
50.11,0.49909170862254465
50.120000000000005,0.49941288582544396
50.13,0.4997333641590691
50.14,0.5000533447384179
50.15,0.5003728275634913
50.160000000000004,0.5006918126342815
50.17,0.5010102999508012
50.18,0.5013282895130433
50.19,0.5016457813210065
50.2,0.5019627753746945
50.21,0.5022792716741085
50.22,0.5025952702192426
50.230000000000004,0.5029107710100987
50.24,0.5032257740466797
50.25,0.5035402793289916
50.26,0.5038542868570195
50.27,0.5041677966307725
50.28,0.5044808086502458
50.29,0.5047933229154454
50.300000000000004,0.5051053394263701
50.31,0.505416858183017
50.32,0.5057278791853834
50.33,0.5060384024334796
50.34,0.5063484279272963
50.35,0.5066579556668409
50.36,0.5069669856521025
50.370000000000005,0.5072755178830873
50.38,0.5075835523598001
50.39,0.5078910890822342
50.4,0.5081981280503873
50.410000000000004,0.5085046692642728
50.42,0.5088107127238792
50.43,0.5091162584292044
50.44,0.5094213063802548
50.45,0.5097258565770303
50.46,0.5100299090195306
50.47,0.5103334637077493
50.480000000000004,0.5106365206416948
50.49,0.5109390798213684
50.5,0.5112411412467563
50.51,0.5115427049178733
50.52,0.5118437708347101
50.53,0.5121443389972733
50.54,0.5124443082838023
50.550000000000004,0.5127437147373832
50.56,0.5130426159135574
50.57,0.5133410118123292
50.58,0.5136389024336939
50.59,0.5139362877776679
50.6,0.514233167844237
50.61,0.5145295426333959
50.620000000000005,0.5148254121451613
50.63,0.5151207763795226
50.64,0.5154156353364749
50.65,0.5157099890160298
50.660000000000004,0.5160038374181807
50.67,0.5162971805429318
50.68,0.5165900183902787
50.69,0.5168823509602231
50.7,0.5171741782527656
50.71,0.5174655002679057
50.72,0.5177563170056482
50.730000000000004,0.5180466284659802
50.74,0.5183364346489104
50.75,0.5186257355544391
50.76,0.5189145311825725
50.77,0.5192028215332942
50.78,0.5194906066066215
50.79,0.5197778864025435
50.800000000000004,0.5200646609210609
50.81,0.5203509301621766
50.82,0.5206366941258891
50.83,0.520921952812204
50.84,0.5212067062211081
50.85,0.5214909543526197
50.86,0.5217746972067229
50.870000000000005,0.5220579347834229
50.88,0.5223406670827224
50.89,0.5226228941046196
50.9,0.5229046158491154
50.910000000000004,0.5231858323162072
50.92,0.5234665435058972
50.93,0.5237467494181843
50.94,0.5240264500530666
50.95,0.5243056454105531
50.96,0.5245844347431363
50.97,0.5248627646603267
50.980000000000004,0.5251405958451814
50.99,0.5254179282977001
51,0.5256947620178809
51.01,0.5259710970057244
51.02,0.5262469332612345
51.03,0.5265222707844076
51.04,0.526797109575242
51.050000000000004,0.5270714496337401
51.06,0.527345290959899
51.07,0.5276186335537213
51.08,0.5278914774152069
51.09,0.5281638225443626
51.1,0.5284356689411763
51.11,0.5287070166056543
51.120000000000005,0.5289778655377939
51.13,0.5292482157375972
51.14,0.5295180672050627
51.15,0.5297874199401915
51.160000000000004,0.5300562739429872
51.17,0.5303246292134435
51.18,0.5305924857515624
51.19,0.5308598435573444
51.2,0.5311267026307889
51.21,0.5313930629719004
51.22,0.5316589245806721
51.230000000000004,0.5319242874571048
51.24,0.5321891516012007
51.25,0.5324535170129681
51.26,0.5327173836923869
51.27,0.5329807516394771
51.28,0.5332436208542284
51.29,0.5335059913366438
51.300000000000004,0.5337678630867174
51.31,0.5340292361044655
51.32,0.5342901103898647
51.33,0.5345504859429281
51.34,0.5348103627636612
51.35,0.5350697408520543
51.36,0.5353286202081078
51.370000000000005,0.5355870008318264
51.38,0.5358450480566478
51.39,0.5361026489798865
51.4,0.5363597609574012
51.410000000000004,0.536616383989189
51.42,0.5368725180752415
51.43,0.5371281632155687
51.44,0.5373833194101661
51.45,0.5376379866590326
51.46,0.5378921649621686
51.47,0.5381458543195853
51.480000000000004,0.5383990547312703
51.49,0.5386517661972274
51.5,0.5389039887174505
51.51,0.5391557222919469
51.52,0.5394069669207179
51.53,0.5396577226037509
51.54,0.5399079893410631
51.550000000000004,0.5401577671326478
51.56,0.5404070559784975
51.57,0.5406558558786236
51.58,0.5409041668330204
51.59,0.5411519888416859
51.6,0.5413993219046268
51.61,0.5416461660218354
51.620000000000005,0.5418925211933171
51.63,0.5421383874190703
51.64,0.5423837646990939
51.65,0.5426286530333874
51.660000000000004,0.5428730524219532
51.67,0.5431169628647908
51.68,0.5433603843618988
51.69,0.5436033169132806
51.7,0.5438457605189329
51.71,0.5440877151788491
51.72,0.5443291808930475
51.730000000000004,0.5445701576615104
51.74,0.5448106454842508
51.75,0.5450506443612547
51.76,0.5452901542925346
51.77,0.5455291752780861
51.78,0.5457677073179072
51.79,0.5460057504119995
51.800000000000004,0.5462435308052448
51.81,0.5464808672033367
51.82,0.5467177268001043
51.83,0.5469541095955499
51.84,0.5471900155896635
51.85,0.5474254447824645
51.86,0.547660397173941
51.870000000000005,0.547894872764092
51.88,0.5481288715529201
51.89,0.5483623935404238
51.9,0.5485954387266089
51.910000000000004,0.5488280071114654
51.92,0.5490600986950048
51.93,0.5492917134772191
51.94,0.5495228514581059
51.95,0.5497535126376784
51.96,0.5499836970159181
51.97,0.5502134045928404
51.980000000000004,0.5504426353684386
51.99,0.5506713893427162
52,0.5508996665156682
52.01,0.5511274668872962
52.02,0.5513547904576004
52.03,0.5515816372265862
52.04,0.5518080071942453
52.050000000000004,0.5520339003605829
52.06,0.5522593167255961
52.07,0.5524842562892849
52.08,0.5527087190516546
52.09,0.5529327050127018
52.1,0.5531562141724239
52.11,0.5533792465308217
52.120000000000005,0.5536018020879016
52.13,0.5538238808436514
52.14,0.5540454827980809
52.15,0.554266607951188
52.160000000000004,0.5544872563029739
52.17,0.5547074278534334
52.18,0.5549271226025779
52.19,0.5551463405503926
52.2,0.5553650816968795
52.21,0.5555833460420504
52.22,0.5558015606745688
52.230000000000004,0.5560193412518373
52.24,0.5562366659926805
52.25,0.556453534897094
52.26,0.5566699479650776
52.27,0.556885905196627
52.28,0.557101406591752
52.29,0.557316452150442
52.300000000000004,0.5575310418727129
52.31,0.5577451757585407
52.32,0.5579588538079469
52.33,0.558172076020926
52.34,0.5583848423974712
52.35,0.5585971529375863
52.36,0.5588090076412725
52.370000000000005,0.5590204065085308
52.38,0.5592313495393575
52.39,0.5594418367337571
52.4,0.5596518680917206
52.410000000000004,0.5598614436132631
52.42,0.5600705632983752
52.43,0.5602792271470542
52.44,0.5604874351593052
52.45,0.5606951873351227
52.46,0.5609024836745142
52.47,0.5611093241774744
52.480000000000004,0.5613157088440097
52.49,0.5615216376741092
52.5,0.5617271106677808
52.51,0.5619321278250229
52.52,0.5621366891458386
52.53,0.5623407946302242
52.54,0.5625444442781717
52.550000000000004,0.5627476380896982
52.56,0.5629503760647925
52.57,0.5631526582034577
52.58,0.5633544845056982
52.59,0.5635558549715005
52.6,0.5637567696008783
52.61,0.5639572283938271
52.620000000000005,0.5641572313503435
52.63,0.5643567965636624
52.64,0.5645565052175179
52.65,0.564755786762932
52.660000000000004,0.5649546411999107
52.67,0.5651530685284413
52.68,0.5653510687485276
52.69,0.5655486418601723
52.7,0.5657457878633769
52.71,0.5659425067581394
52.72,0.5661387985444599
52.730000000000004,0.5663346632223392
